time_s,ball_grey,servo_grey,ball_black,servo_black,Kp,Ki,Kd
4.82,244.999790472297,-0.00340625105744727,251.576734481121,0,-1.8,0,-0.7
4.83,244.999750068802,-0.00327812076242259,251.62827003385,0,-1.8,0,-0.7
4.84,244.999713579078,-0.0030698383927359,251.67999446602,0,-1.8,0,-0.7
4.85,244.999681964083,-0.00278551427951455,251.73190777377,0,-1.8,0,-0.7
4.86,244.999656054009,-0.00243280797727156,251.784009953371,0,-1.8,0,-0.7
4.87,244.99963651196,-0.00202222187921851,251.836301001223,0,-1.8,0,-0.7
4.88,244.999623807983,-0.00156642400461921,251.888780913843,0,-1.8,0,-0.7
4.89,244.999618202841,-0.00107959481397871,251.941449687871,0,-1.8,0,-0.7
4.9,244.999619740943,-0.000576799159915716,251.994307320058,0,-1.8,0,-0.7
4.91,244.999628251777,-7.33884271653425e-05,252.047353807267,0,-1.8,0,-0.7
4.92,244.999643359107,0.0004155594606573,252.100589146465,0,-1.8,0,-0.7
4.93,244.999664497087,0.000875753349271267,252.154013334723,0,-1.8,0,-0.7
4.94,244.999690932347,0.00129414643427582,252.207626369213,0,-1.8,0,-0.7
4.95,244.999721791002,0.00165932964194444,252.261428247201,0,-1.8,0,-0.7
4.96,244.999756089467,0.00196185359711199,252.315418966045,0,-1.8,0,-0.7
4.97,244.999792767915,0.00219447363728028,252.369598523195,0,-1.8,0,-0.7
4.98,244.999830725186,0.00235231430876848,252.423966916185,0,-1.8,0,-0.7
4.99,244.99986885397,0.00243295201329948,252.478524142635,0,-1.8,0,-0.7
5,244.999906075134,0.00243641673427538,252.533270200244,0,-1.8,0,-0.7
5.01,244.999941370131,0.00236511602171282,252.588205086788,0,-1.8,0,-0.7
5.02,244.999973810526,0.00222368656592933,252.643328800122,0,-1.8,0,-0.7
5.03,245.000002583809,0.00183326318989434,252.69864133817,0,-1.8,0,-0.7
5.04,245.000027021577,0,252.754142698929,0,-1.8,0,-0.7
5.05,245.000046722823,0,252.809832880462,0,-1.8,0,-0.7
5.06,245.000061610322,0,252.8657118809,0,-1.8,0,-0.7
5.07,245.000071852147,0,252.921779698434,0,-1.8,0,-0.7
5.08,245.000077776585,0,252.97803633132,0,-1.8,0,-0.7
5.09,245.000079807491,0,253.03448177787,0,-1.8,0,-0.7
5.1,245.000078415308,0,253.091116036455,0,-1.8,0,-0.7
5.11,245.000074081135,0,253.147939105502,0,-1.8,0,-0.7
5.12,245.00006727144,0,253.204950983489,0,-1.8,0,-0.7
5.13,245.000058421279,0,253.262151668947,0,-1.8,0,-0.7
5.14,245.000047924147,0,253.319541160456,0,-1.8,0,-0.7
5.15,245.000036126875,0,253.377119456646,0,-1.8,0,-0.7
5.16,245.000023328241,0,253.434886556192,0,-1.8,0,-0.7
5.17,245.000009780203,0,253.492842457814,0,-1.8,0,-0.7
5.18,244.999995690896,-0.000309393649843066,253.550987160275,0,-1.8,0,-0.7
5.19,244.999981234934,-0.0010456945095654,253.60932066238,0,-1.8,0,-0.7
5.2,244.999966619843,-0.00108314064762001,253.667842962977,0,-1.8,0,-0.7
5.21,244.999952126057,-0.00110073810871543,253.726554060949,0,-1.8,0,-0.7
5.22,244.999938083164,-0.00109445278564524,253.78545395522,0,-1.8,0,-0.7
5.23,244.999924840639,-0.00106226358320776,253.844542644749,0,-1.8,0,-0.7
5.24,244.99991274411,-0.00100381768168065,253.90382012853,0,-1.8,0,-0.7
5.25,244.999902115789,-0.000920174010087764,253.963286405594,0,-1.8,0,-0.7
5.26,244.999893238678,-0.000813568166518066,254.022941475001,0,-1.8,0,-0.7
5.27,244.999886344252,-0.000687190158805574,254.082785335844,0,-1.8,0,-0.7
5.28,244.999881603443,-0.000544970410254571,254.142817987249,0,-1.8,0,-0.7
5.29,244.999879120736,-0.00039137218919905,254.203039428368,0,-1.8,0,-0.7
5.3,244.999878931209,-0.00023119073512703,254.263449658386,0,-1.8,0,-0.7
5.31,244.999881000333,-6.93607041057574e-05,254.324048676511,0,-1.8,0,-0.7
5.32,244.999885226308,8.92255965766316e-05,254.384836481981,0,-1.8,0,-0.7
5.33,244.999891444677,0.000239886265387677,254.44581307406,0,-1.8,0,-0.7
5.34,244.999899434938,0.000378301119639003,254.506978452035,0,-1.8,0,-0.7
5.35,244.999908928816,0.000500643384958676,254.568332615217,0,-1.8,0,-0.7
5.36,244.999919619867,0.000603689271281398,254.629875562944,0,-1.8,0,-0.7
5.37,244.999931174012,0.00068490342210909,254.691607294572,0,-1.8,0,-0.7
5.38,244.999943240665,0.000742498878861415,254.753527809482,0,-1.8,0,-0.7
5.39,244.999955464031,0.00077547091530052,254.815637107074,0,-1.8,0,-0.7
5.4,244.999967494248,0.000783604789728486,254.877935186769,0,-1.8,0,-0.7
5.41,244.999978997988,0.000767458225766421,254.940422048008,0,-1.8,0,-0.7
5.42,244.999989668236,0.000728320159208822,255.00309769025,0.222414159960316,-1.8,0,-0.7
5.43,244.99999923293,0.00066814784060513,255.065936816437,4.51742510269435,-1.8,0,-0.7
5.44,245.000007463835,5.3694909354359e-05,255.128363602383,4.60092950051198,-1.8,0,-0.7
5.45,245.000014209039,0,255.188322394972,4.53609579216518,-1.8,0,-0.7
5.46,245.000019420456,0,255.242693328061,4.24281330669665,-1.8,0,-0.7
5.47,245.000023134577,0,255.288870117849,3.75234149729822,-1.8,0,-0.7
5.48,245.000025445047,0,255.325248040223,3.1319010386186,-1.8,0,-0.7
5.49,245.000026480636,0,255.351028557485,2.43648761182829,-1.8,0,-0.7
5.5,245.000026388473,0,255.366175305186,1.71938788833906,-1.8,0,-0.7
5.51,245.000025321633,0,255.371281793874,1.02576143714872,-1.8,0,-0.7
5.52,245.0000234303,0,255.367463383494,0.394145363676121,-1.8,0,-0.7
5.53,245.000020855798,0,255.356222272752,-0.145677660962047,-1.8,0,-0.7
5.54,245.000017726883,0,255.339305627574,-0.573415032819778,-1.8,0,-0.7
5.55,245.000014157747,0,255.318555669896,-0.879096831679246,-1.8,0,-0.7
5.56,245.00001024732,0,255.295769133635,-1.06267309767111,-1.8,0,-0.7
5.57,245.000006079471,0,255.272578585234,-1.13269693466272,-1.8,0,-0.7
5.58,245.000001723847,0,255.250365894619,-1.10422973278189,-1.8,0,-0.7
5.59,244.999997237096,-0.000198376539071891,255.230210717052,-0.996483138936431,-1.8,0,-0.7
5.6,244.999992668977,-0.000332964148441284,255.212871718246,-0.83056082360271,-1.8,0,-0.7
5.61,244.999988085124,-0.000342316467509825,255.198794813435,-0.627552672608833,-1.8,0,-0.7
5.62,244.999983573805,-0.000345359508656891,255.188141567387,-0.407072402040028,-1.8,0,-0.7
5.63,244.999979237222,-0.00034093377639693,255.180831060274,-0.186239589433364,-1.8,0,-0.7
5.64,244.9999751826,-0.000328494861332735,255.17658936955,0.0209425145238747,-1.8,0,-0.7
5.65,244.99997151491,-0.000308011472480967,255.175001826559,0.203875278453298,-1.8,0,-0.7
5.66,244.999968330917,-0.000279883858371482,255.175564197765,0.355381540371031,-1.8,0,-0.7
5.67,244.999965714417,-0.000244869062368029,255.177729854086,0.471509679843789,-1.8,0,-0.7
5.68,244.999963732573,-0.0002040104207822,255.180950835207,0.551180181858455,-1.8,0,-0.7
5.69,244.99996243329,-0.000158569937428859,255.184711490853,0.595726578723741,-1.8,0,-0.7
5.7,244.999961843555,-0.000109963009538206,255.1885540777,0.6083784191468,-1.8,0,-0.7
5.71,244.999961968708,-5.96955983723999e-05,255.192096287495,0.593728003118366,-1.8,0,-0.7
5.72,244.999962792552,-9.30437225292613e-06,255.195041159485,0.557215126388262,-1.8,0,-0.7
5.73,244.999964278246,3.96994193124485e-05,255.197180180064,0.504655764693366,-1.8,0,-0.7
5.74,244.999966369898,8.58814635648772e-05,255.19839060128,0.44183256736982,-1.8,0,-0.7
5.75,244.999968994752,0.000127930366329569,255.198628135787,0.374158059901515,-1.8,0,-0.7
5.76,244.999972065876,0.000164697254172102,255.197916231098,0.306415887736681,-1.8,0,-0.7
5.77,244.999975485231,0.000195228258854724,255.196333109378,0.242581076545624,-1.8,0,-0.7
5.78,244.999979147013,0.000218789336327069,255.1939976931,0.185716708089071,-1.8,0,-0.7
5.79,244.999982941141,0.000234883033164129,255.191055428565,0.137941253991899,-1.8,0,-0.7
5.8,244.999986756782,0.000243257070121678,255.187664874066,0.100457958392008,-1.8,0,-0.7
5.81,244.999990485788,0.000243904826805857,255.183985744255,0.0736352528944568,-1.8,0,-0.7
5.82,244.999994025949,0.000237058024981712,255.1801689079,0.0571254893432354,-1.8,0,-0.7
5.83,244.999997283964,0.000223172153266665,255.176348636161,0.0500085233464744,-1.8,0,-0.7
5.84,245.000000178034,0.000190122521530615,255.172637207499,0.0509469671742069,-1.8,0,-0.7
5.85,245.000002640672,0,255.169121806352,0.0583411711285914,-1.8,0,-0.7
5.86,245.000004631072,0,255.165863515433,0.0704739634323639,-1.8,0,-0.7
5.87,245.000006140911,0,255.162898101187,0.0856375849257303,-1.8,0,-0.7
5.88,245.00000718655,0,255.160238229568,0.102237799901026,-1.8,0,-0.7
5.89,245.000007800493,0,255.15787672242,0.11887259997475,-1.8,0,-0.7
5.9,245.000008024899,0,255.155790468463,0.134385066301665,-1.8,0,-0.7
5.91,245.000007906666,0,255.153944630973,0.147891711422952,-1.8,0,-0.7
5.92,245.000007493817,0,255.15229683997,0.158788941734381,-1.8,0,-0.7
5.93,245.000006832956,0,255.150801113731,0.166741167996023,-1.8,0,-0.7
5.94,245.000005967584,0,255.149411316714,0.17165457889563,-1.8,0,-0.7
5.95,245.000004937065,0,255.148084023752,0.173640735376925,-1.8,0,-0.7
5.96,245.000003776115,0,255.146780719603,0.172974004904402,-1.8,0,-0.7
5.97,245.000002514651,0,255.145469315787,0.170046501278532,-1.8,0,-0.7
5.98,245.000001177917,0,255.144125011088,0.165323691031347,-1.8,0,-0.7
5.99,244.999999786771,-1.53098330656579e-05,255.142730557188,0.159303229951494,-1.8,0,-0.7
6,244.999998358464,-0.000102936273049183,255.141276016114,0.152478953778994,-1.8,0,-0.7
6.01,244.999996913059,-0.00010673485966777,255.139758111927,0.145311308411826,-1.8,0,-0.7
6.02,244.999995477869,-0.000108603111982568,255.138179286022,0.138204901453084,-1.8,0,-0.7
6.03,244.999994085247,-0.000108130122703189,255.136546564587,0.131493315841485,-1.8,0,-0.7
6.04,244.999992769649,-0.00010510646688431,255.134870339667,0.125430866984138,-1.8,0,-0.7
6.05,244.999991565273,-9.94887953538655e-05,255.133163153159,0.120190620169834,-1.8,0,-0.7
6.06,244.999990504105,-9.13744033596181e-05,255.131438557691,0.115867721023082,-1.8,0,-0.7
6.07,244.999989614337,-8.09779526662182e-05,255.129710110953,0.112486928080253,-1.8,0,-0.7
6.08,244.999988919138,-6.86094932802927e-05,255.127990542258,0.110013167435133,-1.8,0,-0.7
6.09,244.999988435743,-5.46533220131103e-05,255.126291112843,0.108363944031268,-1.8,0,-0.7
6.1,244.999988174854,-3.95474634558456e-05,255.124621175867,0.107422528247266,-1.8,0,-0.7
6.11,244.999988140334,-2.37638199791946e-05,255.122987928747,0.107050973366964,-1.8,0,-0.7
6.12,244.999988329168,-7.78910920189418e-06,255.121396339893,0.107102192051312,-1.8,0,-0.7
6.13,244.999988731684,7.89312309166294e-06,255.119849224282,0.107430510872908,-1.8,0,-0.7
6.14,244.999989331992,2.28191957148709e-05,255.11834743755,0.107900316385492,-1.8,0,-0.7
6.15,244.999990108632,3.65603018565264e-05,255.116890156259,0.108392590911937,-1.8,0,-0.7
6.16,244.999991035374,4.87356426276633e-05,255.11547521225,0.108809301427724,-1.8,0,-0.7
6.17,244.999992082166,5.90233610807915e-05,255.114099451268,0.109075743487993,-1.8,0,-0.7
6.18,244.999993216167,6.71691181196382e-05,255.11275908968,0.109141050301643,-1.8,0,-0.7
6.19,244.999994402839,7.29921656386467e-05,255.111450047783,0.108977153227705,-1.8,0,-0.7
6.2,244.999995607069,7.63888232938843e-05,255.110168243317,0.108576525334511,-1.8,0,-0.7
6.21,244.999996794265,7.73334013672429e-05,255.108909834106,0.107949056651163,-1.8,0,-0.7
6.22,244.999997931409,7.5876604745419e-05,255.10767140376,0.107118402493266,-1.8,0,-0.7
6.23,244.999998988025,7.21416004296266e-05,255.106450088894,0.106118119417158,-1.8,0,-0.7
6.24,244.999999937043,6.63179208061152e-05,255.105243650202,0.104987861914973,-1.8,0,-0.7
6.25,245.000000755685,4.40698300963059e-06,255.104050492706,0.103769862144302,-1.8,0,-0.7
6.26,245.00000142885,0,255.10286964274,0.102505859288986,-1.8,0,-0.7
6.27,245.000001951748,0,255.101700690541,0.101234589075005,-1.8,0,-0.7
6.28,245.000002327915,0,255.100543707917,0.0999898905933247,-1.8,0,-0.7
6.29,245.000002566498,0,255.099399150338,0.0987994400680219,-1.8,0,-0.7
6.3,245.000002680099,0,255.098267752157,0.0976840812250129,-1.8,0,-0.7
6.31,245.000002683125,0,255.097150422584,0.0966576905505686,-1.8,0,-0.7
6.32,245.000002590573,0,255.096048148671,0.0957274936512972,-1.8,0,-0.7
6.33,245.000002417159,0,255.094961910065,0.0948947356879882,-1.8,0,-0.7
6.34,245.000002176736,0,255.093892608751,0.0941556038239851,-1.8,0,-0.7
6.35,245.000001881926,0,255.09284101552,0.0935023017414544,-1.8,0,-0.7
6.36,245.000001543926,0,255.091807733573,0.0929241841495169,-1.8,0,-0.7
6.37,245.000001172436,0,255.090793178572,0.0924088713696491,-1.8,0,-0.7
6.38,245.000000775682,0,255.089797573525,0.0919432790661048,-1.8,0,-0.7
6.39,245.000000360495,0,255.088820956286,0.0915145145516409,-1.8,0,-0.7
6.4,244.999999932433,-4.85134229393235e-06,255.087863197043,0.091110607682127,-1.8,0,-0.7
6.41,244.999999496029,-3.14554312126354e-05,255.086924023022,0.0907210599638788,-1.8,0,-0.7
6.42,244.999999056769,-3.2446003837095e-05,255.086003047647,0.0903372095222424,-1.8,0,-0.7
6.43,244.999998622439,-3.2882662731027e-05,255.085099801623,0.0899524212217259,-1.8,0,-0.7
6.44,244.999998202431,-3.26361799693566e-05,255.084213763705,0.0895621203838331,-1.8,0,-0.7
6.45,244.99999780683,-3.16397859023715e-05,255.083344389336,0.0891636949687198,-1.8,0,-0.7
6.46,244.999997445685,-2.98779347701844e-05,255.08249113577,0.0887562948248375,-1.8,0,-0.7
6.47,244.999997128408,-2.73782473698252e-05,255.081653482757,0.0883405580587679,-1.8,0,-0.7
6.48,244.999996863292,-2.42041921524093e-05,255.080830948284,0.0879182937956766,-1.8,0,-0.7
6.49,244.999996657134,-2.04482638650919e-05,255.080023099279,0.0874921483130253,-1.8,0,-0.7
6.5,244.999996514957,-1.62254489339377e-05,255.079229557484,0.0870652778377734,-1.8,0,-0.7
6.51,244.999996439833,-1.16669385931801e-05,255.078450000986,0.0866410469227776,-1.8,0,-0.7
6.52,244.999996432789,-6.91408826014591e-06,255.077684162054,0.0862227664688569,-1.8,0,-0.7
6.53,244.999996492794,-2.1126213482602e-06,255.076931822067,0.0858134806431781,-1.8,0,-0.7
6.54,244.99999661683,2.59280419641091e-06,255.076192804346,0.0854158073085205,-1.8,0,-0.7
6.55,244.999996800024,7.06362522464615e-06,255.075466965693,0.0850318325383217,-1.8,0,-0.7
6.56,244.999997035843,1.11718809478123e-05,255.074754187394,0.0846630563888345,-1.8,0,-0.7
6.57,244.99999731634,1.48041601221398e-05,255.074054366323,0.0843103843800737,-1.8,0,-0.7
6.58,244.999997632432,1.78648486837578e-05,255.073367406685,0.0839741573811569,-1.8,0,-0.7
6.59,244.999997974219,2.02787008902311e-05,255.072693212804,0.0836542114196949,-1.8,0,-0.7
6.6,244.999998331309,2.19926152510635e-05,255.072031683216,0.0833499586047228,-1.8,0,-0.7
6.61,244.999998693151,2.29766552365623e-05,255.071382706207,0.0830604805399209,-1.8,0,-0.7
6.62,244.999999049372,2.32242930280796e-05,255.070746156836,0.0827846263655706,-1.8,0,-0.7
6.63,244.999999390082,2.27518973758839e-05,255.070121895364,0.0825211085863307,-1.8,0,-0.7
6.64,244.999999706174,2.15975182641144e-05,255.069509766945,0.082268591197871,-1.8,0,-0.7
6.65,244.999999989571,1.98190269543379e-05,255.068909602398,0.0820257660007419,-1.8,0,-0.7
6.66,245.000000233502,7.30022406969526e-07,255.06832121981,0.0817914144688464,-1.8,0,-0.7
6.67,245.000000433596,0,255.067744426748,0.0815644538375002,-1.8,0,-0.7
6.68,245.000000588594,0,255.067179022836,0.081343967285732,-1.8,0,-0.7
6.69,245.00000069969,0,255.066624802474,0.0811292191112469,-1.8,0,-0.7
6.7,245.000000769713,0,255.066081557517,0.0809196565052267,-1.8,0,-0.7
6.71,245.000000802494,0,255.065549079754,0.0807149001536849,-1.8,0,-0.7
6.72,245.00000080238,0,255.065027163077,0.0805147261256983,-1.8,0,-0.7
6.73,245.00000077387,0,255.064515605251,0.0803190416552776,-1.8,0,-0.7
6.74,245.000000721371,0,255.064014209261,0.0801278573593372,-1.8,0,-0.7
6.75,245.000000649019,0,255.063522784212,0.0799412581853282,-1.8,0,-0.7
6.76,245.000000560575,0,255.063041145821,0.0797593750881496,-1.8,0,-0.7
6.77,245.000000459371,0,255.062569116525,0.0795823590335908,-1.8,0,-0.7
6.78,245.000000348289,0,255.062106525283,0.0794103585318219,-1.8,0,-0.7
6.79,245.000000229769,0,255.06165320712,0.0792435014430957,-1.8,0,-0.7
6.8,245.000000105837,0,255.061209002505,0.0790818814564766,-1.8,0,-0.7
6.81,244.999999978136,-1.56982476937618e-06,255.06077375661,0.0789255492251719,-1.8,0,-0.7
6.82,244.999999848006,-9.38267396009015e-06,255.060347318532,0.0787745079382369,-1.8,0,-0.7
6.83,244.99999971707,-9.67478531492835e-06,255.05992954053,0.0786287127856718,-1.8,0,-0.7
6.84,244.99999958764,-9.80239352657028e-06,255.059520277309,0.0784880737184545,-1.8,0,-0.7
6.85,244.999999462506,-9.72688336560109e-06,255.059119385409,0.0783524607245018,-1.8,0,-0.7
6.86,244.999999344667,-9.42827043672895e-06,255.058726722695,0.0782217108789661,-1.8,0,-0.7
6.87,244.999999237115,-8.90187383220125e-06,255.058342147982,0.0780956364216019,-1.8,0,-0.7
6.88,244.999999142649,-8.15587876559235e-06,255.057965520779,0.0779740331838178,-1.8,0,-0.7
6.89,244.999999063736,-7.2091792446823e-06,255.05759670116,0.0778566887707047,-1.8,0,-0.7
6.9,244.999999002398,-6.08931367764862e-06,255.057235549739,0.0777433900534783,-1.8,0,-0.7
6.91,244.99999896013,-4.83053403286255e-06,255.056881927734,0.0776339296190992,-1.8,0,-0.7
6.92,244.999998937844,-3.47191949003903e-06,255.056535697108,0.0775281109357929,-1.8,0,-0.7
6.93,244.999998935842,-2.05557989261252e-06,255.056196720748,0.0774257521635884,-1.8,0,-0.7
6.94,244.999998953817,-6.24919880465398e-07,255.055864862687,0.0773266885849311,-1.8,0,-0.7
6.95,244.999998990865,7.76968283844381e-07,255.055539988327,0.0772307737450598,-1.8,0,-0.7
6.96,244.999999045535,2.10881353837075e-06,255.055221964656,0.0771378794481047,-1.8,0,-0.7
6.97,244.999999115877,3.33250771404902e-06,255.054910660456,0.0770478947959869,-1.8,0,-0.7
6.98,244.999999199521,4.41427702071411e-06,255.054605946468,0.0769607245015394,-1.8,0,-0.7
6.99,244.999999293763,5.32565377398001e-06,255.054307695536,0.0768762866931293,-1.8,0,-0.7
7,244.999999395649,6.04423860295371e-06,255.054015782701,0.0767945104136454,-1.8,0,-0.7
7.01,244.999999502085,6.55423511375391e-06,255.053730085266,0.0767153330525782,-1.8,0,-0.7
7.02,244.999999609926,6.8467447988491e-06,255.05345048282,0.0766386978296693,-1.8,0,-0.7
7.03,244.999999716082,6.91984452032573e-06,255.053176857227,0.0765645515167587,-1.8,0,-0.7
7.04,244.999999817606,6.77843491985201e-06,255.052909092595,0.0764928424544788,-1.8,0,-0.7
7.05,244.999999911787,6.43387040213397e-06,255.052647075218,0.0764235189623715,-1.8,0,-0.7
7.06,244.999999996219,5.90341235806551e-06,255.052390693501,0.0763565281413504,-1.8,0,-0.7
7.07,245.000000068885,2.64675747985171e-07,255.052139837885,0.0762918150874153,-1.8,0,-0.7
7.08,245.000000128476,0,255.051894400759,0.0762293225052186,-1.8,0,-0.7
7.09,245.000000174609,0,255.051654276375,0.0761689906155421,-1.8,0,-0.7
7.1,245.000000207633,0,255.051419360775,0.0761107573989545,-1.8,0,-0.7
7.11,245.00000022839,0,255.051189551717,0.0760545589962529,-1.8,0,-0.7
7.12,245.000000238019,0,255.050964748614,0.0760003303102277,-1.8,0,-0.7
7.13,245.000000237818,0,255.050744852488,0.0759480056542312,-1.8,0,-0.7
7.14,245.000000229128,0,255.050529765927,0.0758975194462788,-1.8,0,-0.7
7.15,245.000000213267,0,255.050319393061,0.0758488068778828,-1.8,0,-0.7
7.16,245.000000191468,0,255.050113639538,0.0758018045116384,-1.8,0,-0.7
7.17,245.000000164856,0,255.049912412513,0.075756450797098,-1.8,0,-0.7
7.18,245.000000134426,0,255.049715620646,0.0757126864698759,-1.8,0,-0.7
7.19,245.000000101041,0,255.049523174095,0.0756704548327216,-1.8,0,-0.7
7.2,245.000000065429,0,255.049334984521,0.0756297019275846,-1.8,0,-0.7
7.21,245.000000028195,0,255.049150965084,0.0755903765835339,-1.8,0,-0.7
7.22,244.999999989833,-7.29983435121555e-07,255.048971030449,0.0755524303719594,-1.8,0,-0.7
7.23,244.999999950747,-2.82471120272002e-06,255.048795096782,0.0755158174912319,-1.8,0,-0.7
7.24,244.999999911433,-2.91137600925146e-06,255.048623081745,0.0754804945770101,-1.8,0,-0.7
7.25,244.999999872595,-2.94799185667222e-06,255.048454904494,0.0754464204833707,-1.8,0,-0.7
7.26,244.999999835076,-2.92317405978798e-06,255.048290485663,0.0754135560239033,-1.8,0,-0.7
7.27,244.99999979978,-2.83109608858451e-06,255.048129747356,0.0753818637270407,-1.8,0,-0.7
7.28,244.999999767606,-2.67050269258112e-06,255.047972613126,0.0753513075897783,-1.8,0,-0.7
7.29,244.999999739394,-2.4439803269161e-06,255.047819007962,0.075321852846241,-1.8,0,-0.7
7.3,244.999999715881,-2.15731450339266e-06,255.047668858261,0.0752934657760588,-1.8,0,-0.7
7.31,244.999999697671,-1.81887555754648e-06,255.047522091808,0.075266113547594,-1.8,0,-0.7
7.32,244.999999685208,-1.43902380500551e-06,255.047378637753,0.0752397640826755,-1.8,0,-0.7
7.33,244.999999678761,-1.02955745546752e-06,255.047238426583,0.0752143859659325,-1.8,0,-0.7
7.34,244.999999678413,-6.0316803569549e-07,255.0471013901,0.0751899483978262,-1.8,0,-0.7
7.35,244.999999684067,-1.7291612834927e-07,255.046967461395,0.0751664211619306,-1.8,0,-0.7
7.36,244.999999695445,2.48247215495229e-07,255.046836574823,0.0751437746149575,-1.8,0,-0.7
7.37,244.999999712104,6.47930272634792e-07,255.04670866598,0.0751219797184772,-1.8,0,-0.7
7.38,244.999999733454,1.01471246694021e-06,255.04658367168,0.075101008056191,-1.8,0,-0.7
7.39,244.999999758778,1.33848025143367e-06,255.046461529937,0.0750808318710659,-1.8,0,-0.7
7.4,244.999999787259,1.61073184017373e-06,255.04634217994,0.075061424114608,-1.8,0,-0.7
7.41,244.999999818007,1.824794719596e-06,255.046225562037,0.0750427584677366,-1.8,0,-0.7
7.42,244.99999985009,1.9759862368574e-06,255.046111617716,0.0750248093936874,-1.8,0,-0.7
7.43,244.999999882563,2.06170348633355e-06,255.046000289586,0.0750075521400673,-1.8,0,-0.7
7.44,244.999999914497,2.08143657118838e-06,255.045891521362,0.0749909627764685,-1.8,0,-0.7
7.45,244.999999945007,2.03672982479479e-06,255.045785257848,0.0749750181787191,-1.8,0,-0.7
7.46,244.999999973281,1.93106318420182e-06,255.045681444922,0.0749596960420716,-1.8,0,-0.7
7.47,244.999999998598,1.7696844224702e-06,255.045580029518,0.0749449748607616,-1.8,0,-0.7
7.48,245.000000020356,9.81549419520822e-08,255.045480959613,0.0749308339057398,-1.8,0,-0.7
7.49,245.000000038162,0,255.045384184207,0.0749172531984696,-1.8,0,-0.7
7.5,245.000000051902,0,255.045289653315,0.0749042134847853,-1.8,0,-0.7
7.51,245.000000061679,0,255.045197317942,0.0748916961863414,-1.8,0,-0.7
7.52,245.000000067749,0,255.045107130074,0.0748796833821705,-1.8,0,-0.7
7.53,245.000000070456,0,255.045019042659,0.0748681577557987,-1.8,0,-0.7
7.54,245.000000070192,0,255.044933009592,0.0748571025703255,-1.8,0,-0.7
7.55,245.000000067362,0,255.044848985697,0.0748465016313502,-1.8,0,-0.7
7.56,245.000000062365,0,255.044766926714,0.0748363392558251,-1.8,0,-0.7
7.57,245.000000055573,0,255.044686789279,0.074826600255136,-1.8,0,-0.7
7.58,245.000000047327,0,255.044608530911,0.0748172698940094,-1.8,0,-0.7
7.59,245.000000037927,0,255.044532109996,0.0748083338899163,-1.8,0,-0.7
7.6,245.000000027633,0,255.044457485767,0.0747997783846305,-1.8,0,-0.7
7.61,245.000000016667,0,255.044384618296,0.0747915899341477,-1.8,0,-0.7
7.62,245.000000005211,0,255.044313468471,0.0747837554990723,-1.8,0,-0.7
7.63,244.999999993413,-4.72957907504688e-07,255.044243997986,0.0747762624334142,-1.8,0,-0.7
7.64,244.999999981403,-8.74162009267763e-07,255.044176169324,0.0747690984778845,-1.8,0,-0.7
7.65,244.99999996935,-8.98895802947681e-07,255.044109945745,0.0747622517496153,-1.8,0,-0.7
7.66,244.999999957482,-9.072700493107e-07,255.044045291265,0.0747557107424995,-1.8,0,-0.7
7.67,244.999999946067,-8.96164681307727e-07,255.043982170653,0.0747494643159427,-1.8,0,-0.7
7.68,244.999999935384,-8.64087547824981e-07,255.043920549407,0.0747435016880614,-1.8,0,-0.7
7.69,244.99999992571,-8.10906743708938e-07,255.043860393745,0.0747378124334208,-1.8,0,-0.7
7.7,244.999999917299,-7.37628221259014e-07,255.043801670594,0.0747323864690883,-1.8,0,-0.7
7.71,244.999999910372,-6.4621185060788e-07,255.043744347571,0.0747272140491133,-1.8,0,-0.7
7.72,244.999999905107,-5.39365834129065e-07,255.043688392977,0.0747222857594578,-1.8,0,-0.7
7.73,244.999999901631,-4.20384367316712e-07,255.043633775778,0.0747175925031914,-1.8,0,-0.7
7.74,244.999999900017,-2.92974675630833e-07,255.043580465599,0.0747131254981297,-1.8,0,-0.7
7.75,244.99999990028,-1.61079395866181e-07,255.043528432704,0.0747088762566249,-1.8,0,-0.7
7.76,244.99999990238,-2.87330749415529e-08,255.043477647993,0.0747048365837656,-1.8,0,-0.7
7.77,244.999999906221,1.0009521815844e-07,255.043428082981,0.0747009985638502,-1.8,0,-0.7
7.78,244.999999911659,2.21630568830741e-07,255.043379709795,0.0746973545511423,-1.8,0,-0.7
7.79,244.999999918503,3.32421973325846e-07,255.043332501153,0.0746938971609381,-1.8,0,-0.7
7.8,244.999999926527,4.29434351190151e-07,255.043286430362,0.074690619256853,-1.8,0,-0.7
7.81,244.999999935474,5.10148726107176e-07,255.043241471299,0.0746875139464807,-1.8,0,-0.7
7.82,244.999999945067,5.72617670968626e-07,255.043197598405,0.0746845745692951,-1.8,0,-0.7
7.83,244.999999955017,6.15515654089919e-07,255.043154786672,0.074681794686802,-1.8,0,-0.7
7.84,244.999999965033,6.3815964495008e-07,255.043113011631,0.0746791680790636,-1.8,0,-0.7
7.85,244.99999997483,6.40511456140256e-07,255.043072249344,0.0746766887355138,-1.8,0,-0.7
7.86,244.99999998414,6.23161361090765e-07,255.043032476392,0.0746743508480676,-1.8,0,-0.7
7.87,244.999999992717,5.87282323749618e-07,255.042993669864,0.0746721488065816,-1.8,0,-0.7
7.88,245.000000000345,5.09792528191621e-07,255.042955807349,0.074670077186505,-1.8,0,-0.7
