time_s,ball_grey,servo_grey,ball_black,servo_black,Kp,Ki,Kd
6.45,255.000830210615,-0.0138886512342408,400,45,-2.2,-2,-0.7
6.46,255.000596664611,-0.0131060288209945,400,45,-2.2,-2,-0.7
6.47,255.000385863978,-0.0119678302063352,400,45,-2.2,-2,-0.7
6.48,255.000201485845,-0.0105180602825456,400,45,-2.2,-2,-0.7
6.49,255.000046364382,-0.00880893282821846,400,45,-2.2,-2,-0.7
6.5,254.999922427226,-0.00129780171879716,400,45,-2.2,-2,-0.7
6.51,254.99983052999,0.00194770498746713,400,45,-2.2,-2,-0.7
6.52,254.999769968327,0.00194770498746713,400,45,-2.2,-2,-0.7
6.53,254.999738603292,0.00194770498746713,400,45,-2.2,-2,-0.7
6.54,254.999733367809,0.00194770498746713,400,45,-2.2,-2,-0.7
6.55,254.999750696882,0.00194770498746713,400,45,-2.2,-2,-0.7
6.56,254.999786844783,0.00194770498746713,400,45,-2.2,-2,-0.7
6.57,254.999838112219,0.00194770498746713,400,45,-2.2,-2,-0.7
6.58,254.999901000984,0.00194770498746713,400,45,-2.2,-2,-0.7
6.59,254.999972311512,0.00194770498746713,400,45,-2.2,-2,-0.7
6.6,255.000049196548,0.00549999980257312,400,45,-2.2,-2,-0.7
6.61,255.000129098071,0.00782691141919186,400,45,-2.2,-2,-0.7
6.62,255.000209370555,0.00803286454778241,400,45,-2.2,-2,-0.7
6.63,255.000287169522,0.00803584804557808,400,45,-2.2,-2,-0.7
6.64,255.00035960114,0.00782596216674728,400,45,-2.2,-2,-0.7
6.65,255.000423877264,0.00740433569589526,400,45,-2.2,-2,-0.7
6.66,255.00047744363,0.00678153159477941,400,45,-2.2,-2,-0.7
6.67,255.000518084709,0.00597615044441135,400,45,-2.2,-2,-0.7
6.68,255.000544006086,0.00501344492523724,400,45,-2.2,-2,-0.7
6.69,255.000553894933,0.0039239299246333,400,45,-2.2,-2,-0.7
6.7,255.000546959212,0.00274198852645045,400,45,-2.2,-2,-0.7
6.71,255.000522946318,0.00150448545818753,400,45,-2.2,-2,-0.7
6.72,255.000482142172,0.000249407083986419,400,45,-2.2,-2,-0.7
6.73,255.000425352058,-0.000985448231800651,400,45,-2.2,-2,-0.7
6.74,255.000353864822,-0.00216370334903726,400,45,-2.2,-2,-0.7
6.75,255.000269402374,-0.00325153298752587,400,45,-2.2,-2,-0.7
6.76,255.000174056719,-0.0042186669830988,400,45,-2.2,-2,-0.7
6.77,255.000070216999,-0.00503924422195093,400,45,-2.2,-2,-0.7
6.78,254.99996048916,-0.00283966367409663,400,45,-2.2,-2,-0.7
6.79,254.999847550765,0.00207552626430493,400,45,-2.2,-2,-0.7
6.8,254.999733571835,0.00207552626430493,400,45,-2.2,-2,-0.7
