time_s,nonlinear,linearized
10.0151830333177,0,400
10.0258602832606,0,400
10.0472147831465,0,400
10.0648954947766,0,400
10.0648954947767,0,400
10.0921852741698,0,400
10.0921852741699,0,400
10.119475053563,0,400
10.1467648329561,0,400
10.1876766390158,0,400
10.2321281586421,0,400
10.2867775329689,0,400
10.3637362951,0,400
10.4421593485195,0,400
10.5353590074536,0,400
10.684294197795,0,400
10.8406506482325,0,400
10.9619064798189,0,400
11.0831623114053,0,400
11.2397556396076,0,400
11.3778229800429,0,400
11.5158903204781,0,400
11.6809055190527,0,400
11.8020963861264,0,400
11.9057493982586,0,400
11.9057493982587,1.3719159142056e-10,400
11.947556092072,52.0797274462834,400
11.9893627858854,106.108249846597,400
12.0285746039598,158.554417681028,400
12.0721563901998,218.85707991996,400
12.1232884065076,292.306662120281,400
12.1314380762591,304.282756809096,400
12.1314380762592,304.282756809263,400
12.1914511576083,393.456786245316,400
12.1914511576084,393.456786245483,400
12.1958962256786,399.999999999834,400
12.1958962256787,400,400
12.2003412937488,400,400
12.204786361819,400,400
12.2136764979593,400,400
12.2314567702399,400,400
12.2670173148011,400,400
12.3042586160818,400,400
12.3443502406472,400,400
12.3710704897307,400,400
12.3710704897308,400,399.999999995144
12.3803788437168,400,4.82549467051285e-09
12.3803788437169,400,0
12.3896871977028,400,0
12.3989955516888,400,0
12.4157888008748,400,0
12.4157888008749,400,0
12.4344055088468,400,0
12.4378733172855,400,0
12.4378733172856,400,0
12.4564900252575,400,0
12.4751067332294,400,0
12.5123401491731,400,0
12.5505370663514,400,0
12.5932474601045,400,0
12.6438225727382,400,0
12.7114214388571,400,0
12.787640071902,400,0
12.8734129162923,400,0
12.9900847781214,400,0
13.1474676603381,400,0
13.3182859066341,400,0
13.4600452325623,400,0
13.5915530478527,400,0
13.7083472105222,400,0
13.8340413315632,400,0
14.0166211380257,400,0
14.1712023119823,400,0
14.2961265681421,400,0
14.4290096736245,400,0
14.5472120038832,400,0
14.6873827302314,400,0
14.8318418232493,400,0
14.8318418232495,399.999999999837,0
14.8712649583999,341.199731479085,0
14.9106880935503,280.666549730768,0
14.944686311561,227.071557197847,0
14.9446863115611,227.071557197666,8.36735125631094e-11
14.9532709595234,213.33486830851,399.999999999995
14.9532709595235,213.334868308327,400
14.9618556074858,199.516008247456,400
14.9703533130812,185.756173772712,400
14.9703533130813,185.756173772527,400
14.9789379610436,171.777096585061,400
14.9875226090059,157.737037207749,400
15,137.272921645505,400
