time_s,nonlinear,linearized
0,100,100
2.54696679454229e-07,100.000000000026,100.000000003919
1.52818007672537e-06,100.000000000921,100.000000141069
7.89559706308109e-06,100.000000024593,100.000003765763
3.97326819948597e-05,100.000000622777,100.000095362735
0.000198918106653753,100.00001560937,100.002390179203
0.000994845229948217,100.000390434877,100.059781275547
0.00497448084642054,100.009762331839,101.492303326441
0.0248447798362334,100.2438028717,135.768685930876
0.0517845852918979,101.063514061798,234.863477102008
0.0815485029639371,102.658048233824,351.550495513556
0.116254221763382,105.474479558613,398.117979001918
0.152249144927736,109.564057932658,307.115011462398
0.181638994717708,113.864062878801,185.632578590385
0.21340572354509,119.576799389468,103.812539497036
0.249013969627446,127.426351483284,143.945244783302
0.27949604675351,135.477303505259,261.96167564397
0.309348601760034,144.651156893676,369.972131399674
0.345198078410574,157.458235875554,389.602797867584
0.378808283246431,171.293748716072,286.013174946467
0.408045985620933,184.74434975098,166.887252463466
0.441110080506244,201.412053087349,100.179286568199
0.476840621090781,220.852172225382,165.17087113555
0.506680824704358,237.85668116693,286.490330482985
0.537226192412384,255.56293018884,384.50974968432
0.5728617535077,276.010182777187,377.556541678449
0.604710800521677,293.568510029838,266.910887713912
0.634072863086814,308.795175406092,151.075262764923
0.668689444625923,325.251838883671,101.353701682677
0.704630661595834,340.418403666785,189.120312727392
0.734073384464555,351.333162687313,310.823767284977
0.765658181632579,361.558268482609,395.042178920704
0.801258123879049,371.33836465971,359.297695673735
0.83189571531753,378.383951895114,242.063729758751
0.861669087208078,384.118191458169,132.727316378385
0.897573248924663,389.705249483132,108.970321023541
0.931559340814258,393.778310167353,211.541146680841
0.96080842242227,396.416855108326,331.014842412958
0.993714257775648,398.493478501056,399.61248098807
1.02945316193234,399.736490857037,337.367315877238
1.05936690646239,399.993379192546,216.249649791606
1.08982836799295,399.527986072035,116.950621991827
1.12550725549023,398.035332770271,120.928738279421
1.15753231377393,395.789770540398,230.876492360962
1.1868798504174,392.933361912015,347.166941534235
1.22130095323758,388.533467391488,398.993327073429
1.25724187067076,382.614888241405,313.712233688933
1.28673140461627,376.645416875511,191.879175708512
1.31818623234957,369.063366375684,105.913455841122
1.35380955510832,358.826139968767,138.43826101402
1.38457298626845,348.470198331947,255.089695385533
1.41429094136229,337.070202713306,365.300324077227
1.4502643750767,321.422337703287,391.920943037355
1.48453604741894,304.727882675238,289.966333180344
1.5137937279533,289.276993458158,170.297975301166
1.54660283036783,270.957003149052,100.561250184509
1.58233173334997,250.341230579019,161.043410539188
1.61229051891095,233.015865775229,281.989698711094
1.64269906836467,215.851539663308,382.075702090378
1.67839034159433,196.764592624378,380.03375499655
1.71052893957717,180.930283944709,270.591891839563
1.7398664346841,167.791132918429,154.023438255839
1.77415977059782,154.129665997865,100.823314145076
1.81008372210433,141.786294199215,184.366462213604
1.83960356128389,133.09147970325,306.244123552339
1.87097060794873,125.191468223594,393.376150556386
1.90659346358667,117.757758105009,363.120682094234
1.93744355968599,112.523387894327,246.933663374896
1.96712358052488,108.447118308421,136.133525854574
2.00312923791921,104.657197967263,107.464238431572
2.03761000002217,102.121547470361,208.929589573339
2.06687436903839,100.755742755362,328.727498766359
2.0996122911438,100.047345309485,399.28643463275
2.135334647948,100.242505895055,340.106768146714
2.16532598497842,101.190347279737,219.308015665278
2.19569542857946,102.90053955922,118.662705272332
2.2313968133646,105.927135249305,119.282824292638
2.26361964005293,109.67086404082,228.338993109842
2.29294915417735,113.986068449583,345.093801425973
2.32715001307714,120.214677577261,399.28371367217
2.3630623103095,128.283602408401,317.019952760525
2.39260366736743,136.209562798953,195.134037116477
2.42390719582425,145.981654276605,107.172567768739
2.45953081724138,158.923322126196,135.771829687449
2.49044450418159,171.766483939124,251.598914504826
2.52009791851835,185.465116437508,362.807609914502
2.5561282610268,203.765788366838,392.953562105822
2.59076599387832,222.743364903114,291.835988056196
2.62003582862981,239.4715101109,171.956755550177
2.65272458480244,258.424820629891,100.837029000265
2.68844305554173,278.836652682434,159.108953207872
2.71845720887927,295.271336973566,279.792527475548
2.74879992954154,310.867289481229,380.811748686274
2.78450907452847,327.597251295846,381.171057660674
2.81679099089027,341.047097045354,272.388762410932
2.84611519380744,351.847198476588,155.517949229177
2.88025374673778,362.757909859587,100.662505556172
2.91615873911433,372.411279236892,182.048573722377
2.94571494393133,379.063614194119,303.925466001583
2.97697603541647,384.937524960323,392.435608401399
3.01260099807162,390.305781379096,364.957881563813
3.04355845596668,393.926435348654,249.386458855772
3.07319490718763,396.556414766383,137.915744403706
3.10924277175768,398.728304441541,106.78615130607
3.14398907144711,399.811406272407,207.674066248286
3.17326339465486,399.978154851557,327.598311057702
3.20592116333035,399.364075624208,399.069178796252
3.24163777295167,397.707474337444,341.37984622312
3.27166715341071,395.483514520555,220.778570478005
3.30199356495091,392.417958827088,119.532556136179
3.33770830815901,387.665935028215,118.558210051745
3.37002848454265,382.200107406282,227.162813790494
3.39934997181628,376.188233584732,344.096244929872
3.43345084066559,367.814308186208,399.354521909055
3.46935197623174,357.245926454306,318.512669553154
3.49891794076308,347.094536531456,196.651610608362
3.53015392455715,334.889045939585,107.817852754979
3.56578042948017,319.110904023481,134.615808601679
3.59676530628098,303.872826366608,250.024350599959
3.62639223669748,288.164418741947,361.641173574276
3.66245137945119,267.933060734429,393.352353133926
3.69726422121388,247.80178153768,292.602573428004
3.72654187715792,230.900215400933,172.661423576133
3.75918251745113,212.59048522109,100.998882106275
3.79489875746015,193.727160028257,158.356257564297
3.82493737270351,179.131574288632,278.902132199135
3.85525527737385,165.754847177485,380.26427345512
3.8909738528979,151.836716308725,381.575556603404
3.92331594871528,140.946049584281,273.074924720323
3.95263656359944,132.419315507332,156.118214634902
3.98671797249892,124.010253318041,100.652819947882
4.02261779382488,116.752153884597,181.201989127201
4.05218956059386,111.893131322461,303.04417901517
4.08341312584561,107.761751682689,392.035816055902
4.11904120354675,104.195473092232,365.587912636423
4.15004096559832,102.012987042417,250.271512710305
4.17966371240742,100.680312943548,138.592346314693
4.21572935242886,100.011574246033,106.59605606922
4.25057657428235,100.343086093577,207.272875037326
4.27985655288153,101.37058718682,327.21080373449
4.31248986515432,103.348323780001,398.952512126696
4.34820676778214,106.575979089608,341.748875821604
4.3782502974428,110.216746204939,221.238659952962
4.40856515422596,114.823452668483,119.837993882419
4.44428626650238,121.571083579255,118.386398256835
4.4766385450061,129.038408699995,226.835278725842
4.5059595364658,137.024354096127,343.787995424492
4.54003415234327,147.875093121314,399.324003545806
4.57593442282471,161.2371842911,318.890898128164
4.60550916624751,173.763412556842,197.068922788071
4.63672908176743,188.429467121179,108.03427928858
4.67235870823434,206.792751065725,134.362323879794
4.70336447721291,223.894032896659,249.636502353565
4.73298668692259,240.855602879704,361.320533903604
4.76905544168063,261.762586544211,393.396296776627
4.80391428706807,281.583447892595,292.748152748607
4.8331958298589,297.487678082495,172.827205848868
4.86582846003601,314.036669833414,101.082492148845
4.90154671761103,330.427778973881,158.253506591555
4.93159220489177,342.693526761219,278.741672788805
4.96190769605932,353.634722518656,380.128468675596
4.99763045189683,364.730809376251,381.587116473372
5.02998489759127,373.202475830061,273.154581436593
5.05930709577493,379.684549410803,156.224186425783
5.09338344051378,385.912438431636,100.709514817773
5.12928534572639,391.096475768934,181.145856868565
5.15886114338791,394.400928228183,302.946914010225
5.19008329598767,397.017541629462,391.947368188079
5.22571444314244,398.981416115824,365.584060431395
5.25672020004197,399.847018962159,250.318342727157
5.28634431081907,399.960785576512,138.667940259424
5.32241388963374,399.160899982555,106.650935821654
5.35726894667077,397.386136082355,207.299924568964
5.38655153052626,395.097660492213,327.194672583356
5.41918791298606,391.631203407479,398.891628748654
5.45490798637025,386.636563539931,341.67243672367
5.48495345465865,381.370219050668,221.197226619479
5.51527203460326,374.972366403595,119.859222779758
5.55099583684174,365.902615021223,118.48237553591
5.58334709673578,356.134004827756,226.922155033988
5.61267105471571,345.915877558303,343.818003205188
5.64675481137166,332.350085752767,399.250049295376
5.68265914254969,316.111100348674,318.730978048864
5.71223471339,301.338820948134,196.951340956849
5.74346303210245,284.585876704686,108.036569093745
5.7790956831808,264.436741381862,134.538530287052
5.81009741855048,246.480506492724,249.818241986481
5.83972506103879,229.399829199699,361.409286671919
5.87579393957037,209.292938091827,393.275331363493
5.91063495327131,191.120870746244,292.605771960088
5.93991823428958,177.092014363472,172.743403440129
5.97256134232484,162.971048352953,101.128224256453
6.00828354212957,149.430044507236,158.449654108936
6.03832767154651,139.569825770767,278.917937077694
6.06865099038153,130.967184445834,380.18369236787
6.10437544271551,122.449466433625,381.419211554046
6.13671994296193,116.118282772172,272.956412165638
6.16604603708506,111.409547092577,156.103368072003
6.20014103907802,107.059256541849,100.795203077099
6.23604833106072,103.672904013443,181.450347139392
6.2656228206984,101.736110646034,303.208102388818
6.29685996513528,100.479441857321,392.002406643049
6.33249411617255,100.000457013741,365.292229347116
6.36348914963825,100.400329064784,249.983526717253
6.39312143604681,101.500930987365,138.469341818232
6.42918859640224,103.822330893282,106.816519650466
6.46400872026064,107.148721747433,207.520116340558
6.49329247824175,110.837546935486,327.345873983848
6.52594435376644,115.998097104693,398.855915900836
6.56166889589516,123.035135870688,341.395275667516
6.59171078892074,130.190657524738,220.929877563667
6.62203998686951,138.666240944863,119.752550126915
6.65776482317586,150.384704096347,118.69919711567
6.69010013222709,162.69283148151,227.195806477696
6.71942862876462,175.273938128677,344.000292389329
6.75353754109291,191.534482151409,399.156000463248
6.78944816696222,210.321789145861,318.328049209179
6.81902099426867,226.78182464547,196.592651162656
6.85026882482685,244.752149633779,107.943061915702
6.88590448225044,265.388499960729,134.909596004481
6.91689098137557,282.929477569287,250.257535312681
6.94652869977195,298.948530232929,361.682515745107
6.98259344707329,317.021995152058,393.078743182468
7.01738800815983,332.688165835054,292.331547278771
7.04667210407204,344.417468976623,172.545414254643
7.0793342096957,355.917082504345,101.157244551849
7.11506125165702,366.652434475415,158.783414521381
7.14510027538837,374.282583661895,279.248716913217
7.17543617691185,380.795840732999,380.325948549063
7.21116121315598,387.064256307276,381.167923349093
7.24348561425311,391.549106254301,272.62981856682
7.27281671235363,394.72813535757,155.878101752276
7.30694147889588,397.442379480389,100.895585727808
7.34285571199982,399.229789417795,181.922774454666
7.37242646658802,399.916526582012,303.635309033276
7.40368635203938,399.88922001681,392.12243025758
7.43932353002224,398.911809191227,364.864651934274
7.4703001904638,397.221368625216,249.470187294596
7.49994393091305,394.835503208783,138.143597239835
7.53600577149668,390.849337845027,107.035690031455
7.57077145012667,385.779681347448,207.83366344229
7.60005579690015,380.482342821408,327.57790014763
7.63272924335662,373.353506728487,398.831486107177
7.6684589075487,363.944865037588,341.019960000866
7.69849459128679,354.6210144761,220.552739211391
7.72883783006188,343.807932294807,119.584541499564
7.76456293294625,329.228119316211,118.976090398168
7.79687514691406,314.347553319004,227.561485573375
7.82620900601384,299.557560352686,344.257148844099
7.86035113712614,281.070379357434,399.050465310615
7.89626919092813,260.619157681054,317.803850826105
7.92583756685092,243.473433815791,196.114724445055
7.95711058190609,225.516700350392,107.80392807293
7.99274930044803,205.848253234305,135.379841040624
8.02371513948624,189.863291087427,250.826318837716
