time_s,nonlinear,linearized
1.07198707334246,400,0
1.07198707334247,400,1.24046550808998e-10
1.08,400,72.5357492020095
1.09,400,166.323453429681
1.1,400,263.735541897353
1.11,400,364.772014605024
1.1134084991413,400,399.999999999853
1.11340849914131,400,400
1.12,400,400
1.13,400,400
1.14,400,400
1.15,400,400
1.16,400,400
1.17,400,400
1.18,400,400
1.19,400,400
1.2,400,400
1.21,400,400
1.22,400,400
1.23,400,400
1.24,400,400
1.25,400,400
1.26,400,400
1.27,400,400
1.28,400,400
1.29,400,400
1.3,400,400
1.31,400,400
1.32,400,400
1.33,400,400
1.34,400,400
1.35,400,400
1.36,400,400
1.37,400,400
1.38,400,400
1.39,400,400
1.4,400,400
1.41,400,400
1.42,400,400
1.43,400,400
1.44,400,400
1.45,400,400
1.46,400,400
1.47,400,400
1.48,400,400
1.49,400,400
1.5,400,400
1.51,400,400
1.52,400,400
1.53,400,400
1.54,400,400
1.55,400,400
1.56,400,400
1.57,400,400
1.58,400,400
1.59,400,400
1.6,400,400
1.61,400,400
1.62,400,400
1.62057410742847,400,400
1.62057410742848,399.999999999994,400
1.63,396.111255207048,400
1.64,391.877357482272,400
1.65,387.531959852066,400
1.66,383.075062316431,400
1.67,378.506664875367,400
1.68,373.826767528875,400
1.69,369.035370276953,400
1.7,364.132473119602,400
1.71,359.118076056822,400
1.72,353.992179088613,400
1.73,348.754782214976,400
1.74,343.405885435909,400
1.75,337.945488751413,400
1.76,332.373592161488,400
1.77,326.690195666134,400
1.78,320.895299265351,400
1.79,314.988902959139,400
1.8,308.971006747499,400
1.81,302.841610630429,400
1.82,296.60071460793,400
1.83,290.248318680002,400
1.84,283.784422846645,400
1.85,277.209027107859,400
1.86,270.522131463644,400
1.87,263.723735914,400
1.88,256.813840458927,400
1.89,249.792445098426,400
1.9,242.659549832495,400
1.91,235.415154661135,400
1.91833077400275,229.294877271374,400
1.91833077400277,229.294877271363,399.999999999998
1.92,228.059259584346,377.796622083722
1.92834612998617,221.834570063222,265.264930842602
1.93,220.591864602128,242.665925807839
1.93826935006915,214.33258967673,128.183841501168
1.94,213.012969714481,103.910845291956
1.94732311307191,207.392135395179,2.00884642254096e-10
1.94732311307193,207.392135395168,0
1.95,205.322574921405,0
1.96,197.5206802229,0
1.97,189.607285618966,0
1.98,181.589311402254,0
1.99,173.466757572764,0
2,165.232703837844,0
2.01,156.92305811616,0
2.02,148.537820407713,0
2.03,140.041082793835,0
2.04,131.499507145051,0
2.05,122.91309346136,0
2.06,114.215179872239,0
2.07,105.50053701641,0
2.08,96.7772363354652,0
2.09,87.964128069026,0
