time_s,nonlinear,linearized
3.68460179619705,45,45
3.73361736492105,45,45
3.79384930709557,45,45
3.88886827497804,45,45
3.97913432876706,45,45
4.09043615260643,45,45
4.2597966096062,45,45
4.39347603160633,45,45
4.47579282383122,45,45
4.47579282383128,45,45
4.49190843425382,45,45
4.49190843425387,45,45
4.50802404467641,45,45
4.52392272273967,45,45
4.52392272273973,45,44.9999999997699
4.54003833316227,45,-21.0518197479849
4.54608120629648,45,-44.9999999998509
4.54608120629654,45,-45
4.56219681671908,45,-45
4.57831242714162,45,-45
4.6105436479867,45,-45
4.64843622274481,45,-45
4.68955110874909,45,-45
4.73747235234008,45,-45
4.79852273687068,45,-45
4.87409602703004,45,-45
4.95651525765692,45,-45
4.99636939349835,45,-45
4.99636939349841,45,-45
4.99636939349847,45,-45
5.0423975866089,45,-45
5.08842577971932,45,-45
5.13134690600572,45,-45
5.18003125046494,45,-45
5.18607841802563,45,-45
5.18607841802569,44.9999999999863,-45
5.24487270779315,-15.3344640590625,-45
5.2727385750791,-44.9999999999999,-45
5.27273857507915,-45,-45
5.33153286484662,-45,-45
5.39032715461408,-45,-45
5.41737406734759,-45,-45
5.41737406734765,-45,-45
5.46195290838142,-45,-45
5.50653174941519,-45,-45
5.54765983975003,-45,-45
5.59447986791834,-45,-45
5.65072157859478,-45,-45
5.73011920016872,-45,-45
5.82207454392241,-45,-45
5.92087127135555,-45,-45
6.04724964104475,-45,-45
6.04724964104481,-45,-45
6.06133563597844,-45,-45
6.0613356359785,-45,-45
6.07542163091213,-45,-45
6.08950762584577,-45,-45
6.11767961571303,-45,-45
6.12005331469939,-45,-45
6.12005331469945,-45,-44.9999999999761
6.14736470330014,-45,44.9999999999991
6.14736470330019,-45,45
6.17467609190088,-45,45
6.20198748050157,-45,45
6.24280829016963,-45,45
6.28717072555956,-45,45
6.34167896490235,-45,45
6.41868106585133,-45,45
6.49704651752253,-45,45
6.58994974252557,-45,45
6.73809900555407,-45,45
6.89432999424598,-45,45
6.96263027968659,-45,45
6.96263027968665,-45,45
