time_s,nonlinear,linearized
0.84,45,-45
0.85,45,-45
0.86,45,-45
0.87,45,-45
0.88,45,-45
0.89,45,-45
0.9,45,-45
0.91,45,-45
0.92,45,-45
0.93,45,-45
0.94,45,-45
0.95,45,-45
0.96,45,-45
0.97,45,-45
0.98,45,-45
0.99,45,-45
1,45,-45
1.01,45,-45
1.02,45,-45
1.03,45,-45
1.04,45,-45
1.05,45,-45
1.06,45,-45
1.07,45,-45
1.08,45,-45
1.09,45,-45
1.1,45,-45
1.11,45,-36.7686817414662
1.12,45,-45
1.13,45,-14.2796482072027
1.14,45,43.8527978965782
1.15,45,-38.7247112012835
1.16,45,45
1.17,45,45
1.18,45,-8.3055135156095
1.19,45,45
1.2,45,40.8212498654059
1.21,45,45
1.22,45,45
1.23,45,36.4524397373054
1.24,45,45
1.25,45,45
1.26,45,32.4202966161607
1.27,45,45
1.28,45,45
1.29,45,27.7066695609858
1.3,45,45
1.31,45,45
1.32,45,24.1087951856806
1.33,45,45
1.34,45,45
1.35,45,20.779042902236
1.36,45,45
1.37,45,45
1.38,45,17.6118342766032
1.39,45,45
1.4,45,45
1.41,45,15.7178268959859
1.42,45,45
1.43,45,45
1.44,45,15.7135171744789
1.45,45,45
1.46,45,45
1.47,45,17.2162430242461
1.48,45,45
1.49,45,45
1.5,45,19.5355928210361
1.51,45,45
1.52,45,45
1.53,45,22.159760749682
1.54,45,45
1.55,45,45
1.56,45,24.814943418619
1.57,45,45
1.58,45,45
1.59,45,27.3883908811972
1.6,45,45
1.61,45,45
1.62,45,29.854763566814
1.63,45,45
1.64,45,45
1.65,45,32.2313203542923
1.66,45,45
1.67,45,45
1.68,45,34.5555424911198
1.69,45,45
1.7,45,45
1.71,45,36.8761557969459
1.72,45,45
1.73,45,45
1.74,45,39.251850941625
1.75,45,45
1.76,45,45
1.77,45,41.7552894227013
1.78,45,45
1.79,45,45
1.8,45,44.4826871559414
1.81,45,45
1.82,45,45
1.83,45,45
1.84,45,45
1.85,45,45
1.86,45,45
1.87,45,45
1.88,45,45
1.89,45,45
1.9,45,45
1.91,45,45
1.92,45,45
1.93,45,45
1.94,45,45
1.95,45,45
1.96,45,45
1.97,38.2559143826007,45
1.98,45,-45
1.99,45,27.1893088925107
2,14.5619524360071,12.3735858856735
2.01,45,-45
2.02,45,-17.908332432065
2.03,-7.94694671108385,-45
2.04,45,-45
2.05,45,-41.9994921878994
2.06,-29.6462778887579,-45
2.07,37.1967850229975,-45
2.08,32.2825444695611,-45
2.09,-45,-45
2.1,25.174744079376,-45
2.11,-14.5355662175061,-45
2.12,-45,-45
2.13,11.0379113786513,-45
2.14,-45,-45
2.15,-45,-45
2.16,-5.63533334961959,-45
2.17,-45,-45
2.18,-40.9315503108762,-45
2.19,-20.0171091395422,-45
2.2,-45,-45
2.21,-45,-45
2.22,-45,-45
2.23,-45,-45
2.24,-45,-45
2.25,-45,-45
2.26,-45,-45
2.27,-45,-45
2.28,-45,-45
2.29,-45,-45
2.3,-45,-45
2.31,-45,-45
2.32,-45,-45
2.33,-45,-45
2.34,-45,-45
2.35,-45,-45
2.36,-45,-45
2.37,-45,-45
2.38,-45,-45
2.39,-45,-45
2.4,-45,-45
2.41,-45,-45
2.42,-45,-45
2.43,-45,-45
2.44,-45,-45
2.45,-45,-45
2.46,-45,-45
2.47,-45,-45
2.48,-45,-45
2.49,-45,-45
2.5,-45,-45
2.51,-45,-45
2.52,-45,-45
2.53,-45,-45
2.54,-45,-45
2.55,-45,-45
2.56,-45,-45
2.57,-45,-45
2.58,-45,-45
2.59,-45,-45
2.6,-45,-45
2.61,-45,-45
2.62,-45,-45
2.63,-45,-45
2.64,-45,-45
2.65,-45,-45
2.66,-45,-45
2.67,-45,-45
2.68,-45,-45
2.69,-45,-45
2.7,-45,-45
2.71,-45,-45
2.72,-45,-45
2.73,-45,-45
2.74,-45,-45
2.75,-45,-45
2.76,-45,-45
2.77,-45,-45
2.78,-45,-45
2.79,-45,-45
2.8,-45,-45
2.81,-45,-45
2.82,-45,-45
2.83,-45,-45
2.84,-45,-45
2.85,-45,-45
2.86,-45,-45
2.87,-45,-45
2.88,-45,-45
2.89,-45,-45
2.9,-45,-45
2.91,-45,-45
2.92,-45,-45
2.93,-45,-45
2.94,-45,-45
2.95,-45,-45
2.96,-45,-45
2.97,-45,-45
2.98,-45,-10.1746584593734
2.99,-45,15.0075881402721
3,-45,-36.1822501945769
3.01,-45,45
3.02,-45,24.4085991840201
3.03,-45,23.5430735805277
3.04,-45,45
3.05,-45,31.8779540344335
3.06,-45,45
3.07,-45,45
3.08,-45,31.9220104483032
3.09,-45,45
3.1,-45,45
3.11,-45,28.912077611017
3.12,-45,45
3.13,-45,45
3.14,-45,25.8564764434657
3.15,-45,45
3.16,-45,45
3.17,-45,23.7252446521038
3.18,-45,45
3.19,-45,45
3.2,-45,21.5296104733778
3.21,-45,45
3.22,-45,45
3.23,-45,18.6834792413719
3.24,-45,45
3.25,-45,45
3.26,-45,16.2078275991013
3.27,-45,45
3.28,-45,45
3.29,-45,15.3063573409541
3.3,-45,45
3.31,-45,45
3.32,-45,16.1508060245256
3.33,-45,45
3.34,-45,45
3.35,-45,18.1481657580951
3.36,-45,45
3.37,-45,45
3.38,-45,20.6773115942515
3.39,-45,45
3.4,-45,45
3.41,-45,23.3502829846546
3.42,-45,45
3.43,-45,45
3.44,-45,25.9823887132997
3.45,-45,45
3.46,-45,45
3.47,-45,28.5107139123988
3.48,-45,45
3.49,-45,45
3.5,-45,30.934641546871
3.51,-45,45
3.52,-45,45
3.53,-45,33.2831190808126
3.54,-45,45
3.55,-45,45
3.56,-45,35.5996524471657
3.57,-45,45
3.58,-45,45
3.59,-45,37.937483291609
3.6,-45,45
3.61,-45,45
3.62,-45,40.3609203922055
3.63,-45,45
3.64,-45,45
3.65,-45,42.9517130778376
3.66,-45,45
3.67,-45,45
3.68,-45,45
3.69,-45,45
3.7,-45,45
3.71,-45,45
3.72,-45,45
3.73,-45,45
3.74,-45,45
3.75,-45,45
3.76,-45,45
3.77,-45,45
3.78,-45,45
3.79,-45,45
3.8,-45,45
3.81,-45,45
3.82,-45,45
3.83,-45,45
3.84,-45,45
3.85,-45,45
3.86,-45,45
3.87,-45,45
3.88,-45,45
3.89,-45,45
3.9,-45,45
3.91,-45,45
3.92,-45,45
3.93,-45,45
3.94,-45,45
3.95,-45,45
3.96,-45,45
3.97,-38.5028401909247,45
3.98,-30.360864439185,45
3.99,-21.5703369146352,45
4,-11.8269786358366,45
4.01,-1.14607120786916,45
4.02,10.7355868210355,45
4.03,23.4774677977772,45
4.04,36.7626849973558,45
4.05,45,45
4.06,45,45
4.07,45,45
4.08,45,45
4.09,45,45
4.1,45,45
4.11,45,45
4.12,45,45
4.13,45,45
4.14,45,45
4.15,45,45
4.16,45,45
4.17,45,45
4.18,45,45
4.19,45,45
4.2,45,45
4.21,45,45
4.22,45,45
4.23,45,45
4.24,45,45
4.25,45,45
4.26,45,45
4.27,45,45
4.28,45,45
4.29,45,45
4.3,45,45
4.31,45,45
4.32,45,45
4.33,45,45
4.34,45,45
4.35,45,45
4.36,45,13.8678788288576
4.37,45,-5.23190855226488
4.38,45,-11.9153552169268
4.39,45,-25.3011510045877
4.4,45,-33.4383385966424
4.41,45,-36.2372108253362
4.42,45,-45
4.43,45,-45
4.44,45,-45
4.45,45,-45
4.46,45,-45
4.47,45,-45
4.48,45,-45
4.49,45,-45
4.5,45,-45
4.51,45,-45
4.52,45,-45
4.53,45,-45
4.54,45,-45
4.55,45,-45
4.56,45,-45
4.57,45,-45
4.58,45,-45
4.59,45,-45
4.6,45,-45
4.61,45,-45
4.62,45,-45
4.63,45,-45
4.64,45,-45
4.65,45,-45
4.66,45,-45
4.67,45,-45
4.68,45,-45
4.69,45,-45
4.7,45,-45
4.71,45,-45
4.72,45,-45
4.73,45,-45
4.74,45,-45
4.75,45,-45
4.76,45,-45
4.77,45,-45
4.78,45,-45
4.79,45,-45
4.8,45,-45
4.81,45,-45
4.82,45,-45
4.83,45,-45
4.84,45,-45
4.85,45,-45
4.86,45,-45
4.87,45,-45
4.88,45,-45
4.89,45,-45
4.9,45,-45
4.91,45,-45
4.92,45,-45
4.93,45,-45
4.94,45,-45
4.95,45,-45
4.96,45,-45
4.97,45,-45
4.98,45,-45
4.99,45,-45
5,45,-45
5.01,45,-45
5.02,45,-45
5.03,45,-45
5.04,45,-45
5.05,45,-45
5.06,45,-45
5.07,45,-45
5.08,45,-45
5.09,45,-45
5.1,45,-45
5.11,45,-45
5.12,45,-45
5.13,45,-45
5.14,45,-45
5.15,45,-45
5.16,45,-45
5.17,45,-45
5.18,45,-45
5.19,45,-45
5.2,45,-45
5.21,45,-45
5.22,45,-45
5.23,45,-45
5.24,45,-45
5.25,45,-45
5.26,45,-45
5.27,45,-45
5.28,45,-45
5.29,45,-45
5.3,45,-45
5.31,45,-45
5.32,45,-45
5.33,45,-45
5.34,45,-45
5.35,45,-45
5.36,45,-45
5.37,45,-45
5.38,45,-45
5.39,45,-45
5.4,45,-45
5.41,45,-45
5.42,45,-45
5.43,45,-45
5.44,45,-45
5.45,45,-45
5.46,45,-45
5.47,45,-45
5.48,45,-45
5.49,45,-45
5.5,45,-45
5.51,45,-45
5.52,45,-45
5.53,45,-45
5.54,45,-45
5.55,45,-45
5.56,45,-45
5.57,45,-45
5.58,45,-45
5.59,45,-45
5.6,45,-45
5.61,45,-45
5.62,45,-45
5.63,45,-45
5.64,45,-45
5.65,45,-45
5.66,45,-45
5.67,45,-45
5.68,45,-45
5.69,45,-45
5.7,45,-45
5.71,45,-45
5.72,45,-45
5.73,45,-45
5.74,45,-45
5.75,45,-45
5.76,45,-45
5.77,45,-45
5.78,45,-45
5.79,45,-45
5.8,45,-45
5.81,45,-45
5.82,45,-45
5.83,45,-45
5.84,45,-45
5.85,45,-45
5.86,45,-45
5.87,45,-45
5.88,45,-45
5.89,45,-45
5.9,45,-45
5.91,45,-45
5.92,45,-45
5.93,45,-45
5.94,45,-45
5.95,45,-45
5.96,45,44.6651884572365
5.97,45,-21.7258723368786
5.98,45,5.67637334965818
5.99,45,45
6,45,16.2993126423045
6.01,45,45
6.02,45,45
6.03,45,26.1485446194125
6.04,45,45
6.05,45,45
6.06,45,27.3450876153562
6.07,45,45
6.08,45,45
6.09,45,26.9275143806635
6.1,45,45
6.11,45,45
6.12,45,26.4382172220897
6.13,45,45
6.14,45,45
6.15,45,25.882346995532
6.16,45,45
6.17,45,45
6.18,45,25.0277492965554
6.19,45,45
6.2,45,45
6.21,45,23.9824783238391
6.22,45,45
6.23,45,45
6.24,45,23.1919706641288
6.25,45,45
6.26,45,45
6.27,45,22.0933910314953
6.28,45,45
6.29,45,45
6.3,28.4325023540863,20.0684348759441
6.31,45,45
6.32,45,45
6.33,-2.16354806611795,17.3886421084024
6.34,45,45
6.35,45,45
6.36,-32.6475068546082,15.5139618930085
6.37,45,45
6.38,45,45
6.39,-45,15.3748978645645
6.4,32.2795092632142,45
6.41,-13.4218436240078,45
6.42,-45,16.773455699791
6.43,3.6618141248976,45
6.44,-45,45
6.45,-45,19.0523475789578
6.46,-29.6240617770089,45
6.47,-45,45
6.48,-45,21.6783540361298
6.49,-45,45
6.5,-45,45
6.51,-45,24.3541581689194
6.52,-45,45
6.53,-45,45
6.54,-45,26.9524174278
6.55,-45,45
6.56,-45,45
6.57,-45,29.4404046454941
6.58,-45,45
6.59,-45,45
6.6,-45,31.8319967011258
6.61,-45,45
6.62,-45,45
6.63,-45,34.1630496793816
6.64,-45,45
6.65,-45,45
6.66,-45,36.4810945638377
6.67,-45,45
6.68,-45,45
6.69,-45,38.8432239206115
6.7,-45,45
6.71,-45,45
6.72,-45,41.3193641565377
6.73,-45,45
6.74,-45,45
6.75,-45,44.0008316192891
6.76,-45,45
6.77,-45,45
6.78,-45,45
6.79,-45,45
6.8,-45,45
6.81,-45,45
6.82,-45,45
6.83,-45,45
6.84,-45,45
6.85,-45,45
6.86,-45,45
6.87,-45,45
6.88,-45,45
6.89,-45,45
6.9,-45,45
6.91,-45,45
6.92,-45,45
6.93,-45,45
6.94,-45,45
6.95,-45,45
6.96,-45,45
6.97,-45,45
6.98,-45,45
6.99,-45,45
7,-45,45
7.01,-45,45
7.02,-45,45
7.03,-45,45
7.04,-45,45
7.05,-45,45
7.06,-45,45
7.07,-45,45
7.08,-45,45
7.09,-45,45
7.1,-45,45
7.11,-45,45
7.12,-45,45
7.13,-45,45
7.14,-45,45
7.15,-45,45
7.16,-45,45
7.17,-45,45
7.18,-45,45
7.19,-45,45
7.2,-45,45
7.21,-45,45
7.22,-45,45
7.23,-45,45
7.24,-45,45
7.25,-45,45
7.26,-45,45
7.27,-45,45
7.28,-45,45
7.29,-45,45
7.3,-45,45
7.31,-45,45
7.32,-45,45
7.33,-45,45
7.34,-45,45
7.35,-45,45
7.36,-45,45
7.37,-45,45
7.38,-45,45
7.39,-45,45
7.4,-45,45
7.41,-45,45
7.42,-45,45
7.43,-45,45
7.44,-45,45
7.45,-45,45
7.46,-45,45
7.47,-45,45
7.48,-45,45
7.49,-45,45
7.5,-45,45
7.51,-45,45
7.52,-45,45
7.53,-45,45
7.54,-45,45
7.55,-45,45
7.56,-45,45
7.57,-45,45
7.58,-45,45
7.59,-45,45
7.6,-45,45
7.61,-45,45
7.62,-45,45
7.63,-45,45
7.64,-45,45
7.65,-45,45
7.66,-45,45
7.67,-45,45
7.68,-45,45
7.69,-45,45
7.7,-45,45
7.71,-45,45
7.72,-45,45
7.73,-45,45
7.74,-45,45
7.75,-45,45
7.76,-45,45
7.77,-45,45
7.78,-45,45
7.79,-45,45
7.8,-45,45
7.81,-45,45
7.82,-45,45
7.83,-45,45
7.84,-45,45
7.85,-45,45
7.86,-45,45
7.87,-45,45
7.88,-45,45
7.89,-45,45
7.9,-45,45
7.91,-45,45
7.92,-45,45
7.93,-45,45
7.94,-45,45
7.95,-45,45
7.96,-45,45
7.97,-45,25.4127495100629
7.98,-45,8.91825708363021
7.99,-45,-3.64600478217712
8,-45,-16.2310649359967
8.01,-45,-24.2418028654189
8.02,-45,-32.1793261933737
8.03,-45,-41.2742027997569
8.04,-45,-44.4307913784069
8.05,-45,-45
8.06,-45,-45
8.07,-45,-45
8.08,-45,-45
8.09,-45,-45
8.1,-45,-45
8.11,-45,-45
8.12,-45,-45
8.13,-45,-45
8.14,-45,-45
8.15,-45,-45
8.16,-45,-45
8.17,-45,-45
8.18,-45,-45
8.19,-45,-45
8.2,-45,-45
8.21,-45,-45
8.22,-45,-45
8.23,-45,-45
8.24,-45,-45
8.25,-45,-45
8.26,-45,-45
8.27,-45,-45
8.28,-45,-45
8.29,-45,-45
8.3,-45,-45
8.31,-45,-45
8.32,-45,-45
8.33,-45,-45
8.34,-45,-45
8.35,-45,-45
8.36,-45,-45
8.37,-45,-45
8.38,-45,-45
8.39,-45,-45
8.4,-45,-45
8.41,-45,-45
8.42,-45,-45
8.43,-45,-45
8.44,-45,-45
8.45,-45,-45
8.46,-45,-45
8.47,-45,-45
8.48,-45,-45
8.49,-45,-45
8.5,-45,-45
8.51,-45,-45
8.52,-45,-45
8.53,-45,-45
8.54,-45,-45
8.55,-45,-45
8.56,-45,-45
8.57,-45,-45
8.58,-45,-45
8.59,-45,-45
8.6,-45,-45
8.61,-45,-45
8.62,-45,-45
8.63,-45,-45
8.64,-45,-45
8.65,-45,-45
8.66,-45,-45
8.67,-45,-45
8.68,-45,-45
8.69,-45,-45
8.7,-45,-45
8.71,-45,-45
8.72,-45,-45
8.73,-45,-45
8.74,-45,-45
8.75,-45,-45
8.76,-45,-45
8.77,-45,-45
8.78,-45,-45
8.79,-45,-45
8.8,-45,-45
8.81,-45,-45
8.82,-45,-45
8.83,-45,-45
8.84,-45,-45
8.85,-45,-45
8.86,-45,-45
8.87,-45,-45
8.88,-45,-45
8.89,-45,-45
8.9,-45,-45
8.91,-45,-45
8.92,-45,-45
8.93,-45,-45
8.94,-45,-45
8.95,-45,-45
8.96,-45,-45
8.97,-45,-45
8.98,-45,-45
8.99,-45,-45
9,-45,-45
9.01,-45,-45
9.02,-45,-45
9.03,-45,-45
9.04,-45,-45
9.05,-45,-45
9.06,-45,-45
9.07,-45,-45
9.08,-45,-45
9.09,-45,-45
9.1,-45,-45
9.11,-45,-45
9.12,-45,-45
9.13,-45,-45
9.14,-45,-45
9.15,-45,-45
9.16,-45,-45
9.17,3.15627406025732,-45
9.18,-45,-45
9.19,-17.7842832174149,-45
9.2,45,-45
9.21,-23.215004170643,-45
9.22,45,-45
9.23,45,-45
9.24,13.554031043013,-45
9.25,45,-45
9.26,45,-45
9.27,26.4011246617585,-45
9.28,45,-45
9.29,45,-45
9.3,45,-45
9.31,45,-45
9.32,44.3129751727051,-45
9.33,45,-45
9.34,45,-45
9.35,35.6317087603015,-45
9.36,45,-45
9.37,45,-45
9.38,29.1227116518552,-45
9.39,45,-45
9.4,45,-45
9.41,24.7882662953173,-45
9.42,45,-45
9.43,45,-45
9.44,21.1368084369555,-45
9.45,45,-45
9.46,45,-45
9.47,17.8168463264813,-45
9.48,45,-45
9.49,45,-45
9.5,15.8267535253286,-45
9.51,45,-45
9.52,45,-45
9.53,15.7579695751074,-45
9.54,45,-45
9.55,45,-45
9.56,17.222840366576,-45
9.57,45,-45
9.58,45,-45
9.59,19.5229214967251,-45
9.6,45,-45
9.61,45,-45
9.62,22.1385099771368,-45
9.63,45,-45
9.64,45,-45
9.65,24.7905047691242,-45
9.66,45,-45
9.67,45,-45
9.68,27.3631822753797,-45
9.69,45,-45
9.7,45,-45
9.71,29.8296777643204,-45
9.72,45,-45
9.73,45,-45
9.74,32.2064991543755,-45
9.75,45,-45
9.76,45,-45
9.77,34.5307513049553,-45
9.78,45,-45
9.79,45,-45
9.8,36.8509417366612,-45
9.81,45,-45
9.82,45,-45
9.83,39.2255810904918,-45
9.84,45,-45
9.85,45,-45
9.86,41.7271077896332,-45
9.87,45,-45
9.88,45,-45
9.89,44.4513858323642,-45
9.9,45,-45
9.91,45,-45
9.92,45,-45
9.93,45,-45
9.94,45,-45
9.95,45,-45
9.96,45,-45
9.97,45,-45
9.98,45,-45
9.99,45,-45
10,45,-45
10.01,45,-45
10.02,45,-45
10.03,45,-45
10.04,45,-45
10.05,45,-45
10.06,45,-45
10.07,45,-45
10.08,45,-45
10.09,45,-45
10.1,45,-45
10.11,45,-45
10.12,45,-45
10.13,45,-45
10.14,45,-45
10.15,45,-45
10.16,45,-45
10.17,45,-45
10.18,45,-45
10.19,45,-45
10.2,45,-20.3531557481864
10.21,45,-45
10.22,45,40.0479692857837
10.23,45,34.8593938381525
10.24,45,-27.7432638882166
10.25,45,45
10.26,45,36.9665558018153
10.27,45,25.8252305888083
10.28,45,45
10.29,45,35.9099823797901
10.3,45,45
10.31,45,45
10.32,45,33.2171758561824
10.33,45,45
10.34,45,45
10.35,45,28.9964735906297
10.36,45,45
10.37,45,45
10.38,45,25.2171745261042
10.39,45,45
10.4,45,45
10.41,45,22.0714245000743
10.42,45,45
10.43,45,45
10.44,45,18.7949500556458
10.45,45,45
10.46,45,45
10.47,45,16.2581607126927
10.48,45,45
10.49,45,45
10.5,45,15.4663800913977
10.51,45,45
10.52,45,45
10.53,45,16.4214082946144
10.54,45,45
10.55,45,45
10.56,45,18.4760002521424
10.57,45,45
10.58,45,45
10.59,45,21.0194226813591
10.6,45,45
10.61,45,45
10.62,45,23.6843396306151
10.63,45,45
10.64,45,45
10.65,45,26.3004987488422
10.66,45,45
10.67,45,45
10.68,45,28.8127722768192
10.69,45,45
10.7,45,45
10.71,45,31.2242431873649
10.72,45,45
10.73,45,45
10.74,45,33.5655669696351
10.75,45,45
10.76,45,45
10.77,45,35.8812367724592
10.78,45,45
10.79,45,45
10.8,45,38.2255087236816
10.81,45,45
10.82,45,45
10.83,45,40.6642788134697
10.84,45,45
10.85,45,45
10.86,45,43.2820798602525
10.87,45,45
10.88,45,45
10.89,45,45
10.9,45,45
10.91,45,45
10.92,45,45
10.93,45,45
10.94,45,45
10.95,45,45
10.96,45,45
10.97,45,45
10.98,45,45
10.99,45,45
11,45,45
11.01,45,45
11.02,45,45
11.03,45,45
11.04,45,45
11.05,45,45
11.06,45,45
11.07,45,45
11.08,45,45
11.09,45,45
11.1,45,45
11.11,45,45
11.12,45,45
11.13,45,45
11.14,45,45
11.15,45,45
11.16,45,45
11.17,45,45
11.18,45,45
11.19,45,45
11.2,45,45
11.21,45,45
11.22,45,45
11.23,45,45
11.24,45,45
11.25,45,45
11.26,45,45
11.27,45,45
11.28,45,45
11.29,45,45
11.3,45,45
11.31,45,45
11.32,45,45
11.33,45,45
11.34,45,45
11.35,45,45
11.36,45,45
11.37,45,45
11.38,45,45
11.39,45,45
11.4,45,45
11.41,45,45
11.42,45,45
11.43,45,45
11.44,45,45
11.45,45,45
11.46,45,45
11.47,45,45
11.48,45,45
11.49,45,45
11.5,45,45
11.51,45,45
11.52,45,45
11.53,45,45
11.54,45,45
11.55,45,45
11.56,45,45
11.57,45,45
11.58,45,45
11.59,45,45
11.6,45,45
11.61,45,45
11.62,45,45
11.63,45,45
11.64,45,45
11.65,45,45
11.66,45,45
11.67,45,45
11.68,45,45
11.69,45,45
11.7,45,45
11.71,45,45
11.72,45,45
11.73,45,45
11.74,45,45
11.75,45,45
11.76,45,45
11.77,45,45
11.78,45,45
11.79,45,45
11.8,45,45
11.81,45,45
11.82,45,45
11.83,45,45
11.84,45,45
11.85,45,45
11.86,45,45
11.87,45,45
11.88,45,45
11.89,45,45
11.9,45,45
11.91,45,45
11.92,45,45
11.93,45,45
11.94,45,45
11.95,45,45
11.96,45,45
11.97,45,45
11.98,45,45
11.99,45,45
12,45,45
12.01,45,45
12.02,45,45
12.03,45,45
12.04,45,45
12.05,45,45
12.06,45,45
12.07,45,45
12.08,45,45
12.09,45,45
12.1,45,45
12.11,45,45
12.12,45,45
12.13,45,45
12.14,45,45
12.15,45,45
12.16,45,45
12.17,45,45
12.18,45,45
12.19,45,45
12.2,45,45
12.21,45,45
12.22,45,45
12.23,45,45
12.24,45,45
12.25,45,45
12.26,45,45
12.27,45,45
12.28,45,45
12.29,45,45
12.3,45,45
12.31,45,45
12.32,45,45
12.33,45,45
12.34,45,45
12.35,45,45
12.36,45,45
12.37,45,45
12.38,45,45
12.39,45,45
12.4,45,45
12.41,45,45
12.42,45,45
12.43,45,45
12.44,45,45
12.45,45,45
12.46,44.0217154344859,45
12.47,45,45
12.48,45,45
12.49,1.02517225350328,45
12.5,45,45
12.51,45,45
12.52,-38.2619863866407,45
12.53,45,45
12.54,-13.3155516893564,45
12.55,-45,45
12.56,11.7848499822917,45
12.57,-45,45
12.58,-45,45
12.59,-27.7515242860077,45
12.6,-45,45
12.61,-45,45
12.62,-45,45
12.63,-45,45
12.64,-45,45
12.65,-45,45
12.66,-45,45
12.67,-45,45
12.68,-45,45
12.69,-45,45
12.7,-45,45
12.71,-45,45
12.72,-45,45
12.73,-45,45
12.74,-45,45
12.75,-45,45
12.76,-45,45
12.77,-45,45
12.78,-45,45
12.79,-45,45
12.8,-45,45
12.81,-45,45
12.82,-45,32.3404837349528
12.83,-45,20.4971238142184
12.84,-45,4.68816530444297
12.85,-45,-13.3254779342259
12.86,-45,-19.6008114249498
12.87,-45,-27.3383359400062
12.88,-45,-42.2525555877408
12.89,-45,-40.9361429529394
12.9,-45,-45
12.91,-45,-45
12.92,-45,-45
12.93,-45,-45
12.94,-45,-45
12.95,-45,-45
12.96,-45,-45
12.97,-45,-45
12.98,-45,-45
12.99,-45,-45
13,-45,-45
13.01,-45,-45
13.02,-45,-45
13.03,-45,-45
13.04,-45,-45
13.05,-45,-45
13.06,-45,-45
13.07,-45,-45
13.08,-45,-45
13.09,-45,-45
13.1,-45,-45
13.11,-45,-45
13.12,-45,-45
13.13,-45,-45
13.14,-45,-45
13.15,-45,-45
13.16,-45,-45
13.17,-45,-45
13.18,-45,-45
13.19,-45,-45
13.2,-45,-45
13.21,-45,-45
13.22,-45,-45
13.23,-45,-45
13.24,-45,-45
13.25,-45,-45
13.26,-45,-45
13.27,-45,-45
13.28,-45,-45
13.29,-45,-45
13.3,-45,-45
13.31,-45,-45
13.32,-45,-45
13.33,-45,-45
13.34,-45,-45
13.35,-45,-45
13.36,-45,-45
13.37,-45,-45
13.38,-45,-45
13.39,-45,-45
13.4,-45,-45
13.41,-45,-45
13.42,-45,-45
13.43,-45,-45
13.44,-45,-45
13.45,-45,-45
13.46,-45,-45
13.47,-45,-45
13.48,-45,-45
13.49,-45,-45
13.5,-45,-45
13.51,-45,-45
13.52,-45,-45
13.53,-45,-45
13.54,-45,-45
13.55,-45,-45
13.56,-45,-45
13.57,-45,-45
13.58,-45,-45
13.59,-45,-45
13.6,-45,-45
13.61,-45,-45
13.62,-45,-45
13.63,-45,-45
13.64,-45,-45
13.65,-45,-45
13.66,-45,-45
13.67,-45,-45
13.68,-45,-45
13.69,-45,-45
13.7,-45,-45
13.71,-45,-45
13.72,-45,-45
13.73,-45,-45
13.74,-45,-45
13.75,-45,-45
13.76,-45,-45
13.77,-45,-45
13.78,-45,-45
13.79,-45,-45
13.8,-45,-45
13.81,-45,-45
13.82,-45,-45
13.83,-45,-45
13.84,-45,-45
13.85,-45,-45
13.86,-45,-45
13.87,-45,-45
13.88,-45,-45
13.89,-45,-45
13.9,-45,-45
