,Angles,PWM,Angles_1
1501,0.0,0,0.0
1502,0.0,0,0.0
1503,0.0,0,0.0
1504,0.0,0,0.0
1505,0.0,0,0.0
1506,0.0,0,0.0
1507,0.0,2,0.0
1508,0.6,2,0.0
1509,0.6,2,0.6
1510,0.6,2,0.6
1511,0.6,2,0.6
1512,1.2,2,0.6
1513,1.2,2,1.2
1514,1.2,2,1.2
1515,1.2,2,1.2
1516,1.2,2,1.2
1517,1.2,2,1.2
1518,1.2,2,1.2
1519,1.2,2,1.2
1520,1.2,2,1.2
1521,1.2,2,1.2
1522,1.2,2,1.2
1523,1.2,2,1.2
1524,0.0,-30,1.2
1525,-1.2,-30,0.0
1526,-3.0,-30,-1.2
1527,-5.4,-30,-3.0
1528,-7.2,-30,-5.4
1529,-9.0,-30,-7.2
1530,-11.4,-30,-9.0
1531,-13.2,-30,-11.4
1532,-15.6,-30,-13.2
1533,-18.0,-30,-15.6
1534,-20.4,-30,-18.0
1535,-22.2,-30,-20.4
1536,-24.0,-30,-22.2
1537,-25.2,-30,-24.0
1538,-26.4,-30,-25.2
1539,-27.0,-30,-26.4
1540,-27.6,-30,-27.0
1541,-27.6,-30,-27.6
1542,-27.6,-30,-27.6
1543,-27.6,-30,-27.6
1544,-27.6,-30,-27.6
1545,-27.6,-30,-27.6
1546,-27.6,-30,-27.6
1547,-27.6,-30,-27.6
1548,-27.6,-30,-27.6
1549,-27.6,-30,-27.6
1550,-27.6,-30,-27.6
1551,-27.6,-30,-27.6
1552,-27.6,-30,-27.6
1553,-27.6,-30,-27.6
1554,-27.6,-30,-27.6
1555,-27.6,-30,-27.6
1556,-27.6,-30,-27.6
1557,-27.6,-30,-27.6
1558,-27.6,-30,-27.6
1559,-27.6,-30,-27.6
1560,-27.6,-30,-27.6
1561,-27.6,-30,-27.6
1562,-27.6,-30,-27.6
1563,-27.6,-30,-27.6
1564,-27.6,-30,-27.6
1565,-27.6,-30,-27.6
1566,-27.6,-30,-27.6
1567,-27.6,-30,-27.6
1568,-27.6,-30,-27.6
1569,-27.6,-30,-27.6
1570,-27.6,-30,-27.6
1571,-27.6,-30,-27.6
1572,-27.6,-30,-27.6
1573,-27.6,-30,-27.6
1574,-27.6,-30,-27.6
1575,-27.6,-30,-27.6
1576,-27.6,-30,-27.6
1577,-27.6,-30,-27.6
1578,-27.0,36,-27.6
1579,-25.8,36,-27.0
1580,-24.0,36,-25.8
1581,-22.2,36,-24.0
1582,-20.4,36,-22.2
1583,-18.0,36,-20.4
1584,-15.6,36,-18.0
1585,-13.8,36,-15.6
1586,-11.4,36,-13.8
1587,-9.6,36,-11.4
1588,-6.6,36,-9.6
1589,-4.2,36,-6.6
1590,-1.8,36,-4.2
1591,0.0,36,-1.8
1592,3.0,36,0.0
1593,4.8,36,3.0
1594,7.2,36,4.8
1595,9.6,36,7.2
1596,12.0,36,9.6
1597,13.8,36,12.0
1598,16.2,36,13.8
1599,18.6,36,16.2
1600,21.0,36,18.6
1601,23.4,36,21.0
1602,25.8,36,23.4
1603,27.6,36,25.8
1604,29.4,36,27.6
1605,30.6,36,29.4
1606,31.2,36,30.6
1607,31.8,36,31.2
1608,31.8,36,31.8
1609,31.8,36,31.8
1610,31.8,36,31.8
1611,31.8,36,31.8
1612,31.8,36,31.8
1613,31.8,36,31.8
1614,31.8,36,31.8
1615,31.8,36,31.8
1616,31.8,36,31.8
1617,31.8,36,31.8
1618,31.8,36,31.8
1619,31.8,36,31.8
1620,31.8,36,31.8
1621,31.8,36,31.8
1622,31.8,36,31.8
1623,31.8,36,31.8
1624,31.8,36,31.8
1625,31.8,36,31.8
1626,31.8,36,31.8
1627,31.8,36,31.8
1628,31.8,36,31.8
1629,31.8,36,31.8
1630,31.8,36,31.8
1631,31.8,36,31.8
1632,31.8,36,31.8
1633,31.8,36,31.8
1634,31.8,36,31.8
1635,31.8,36,31.8
1636,31.8,36,31.8
1637,31.8,36,31.8
1638,31.8,36,31.8
1639,31.8,36,31.8
1640,31.8,36,31.8
1641,31.8,36,31.8
1642,31.8,36,31.8
1643,31.8,36,31.8
1644,31.8,36,31.8
1645,31.8,36,31.8
1646,31.8,36,31.8
1647,31.8,36,31.8
1648,31.8,36,31.8
1649,31.8,36,31.8
1650,31.8,36,31.8
1651,31.8,36,31.8
1652,31.8,36,31.8
1653,31.8,36,31.8
1654,31.8,36,31.8
1655,31.8,36,31.8
1656,31.8,36,31.8
1657,31.8,36,31.8
1658,31.8,36,31.8
1659,31.8,36,31.8
1660,31.8,36,31.8
1661,31.8,36,31.8
1662,31.8,36,31.8
1663,31.8,36,31.8
1664,31.8,36,31.8
1665,31.8,36,31.8
1666,31.2,3,31.8
1667,30.0,3,31.2
1668,28.2,3,30.0
1669,26.4,3,28.2
1670,24.0,3,26.4
1671,22.2,3,24.0
1672,20.4,3,22.2
1673,18.0,3,20.4
1674,15.6,3,18.0
1675,13.8,3,15.6
1676,11.4,3,13.8
1677,9.6,3,11.4
1678,7.2,3,9.6
1679,5.4,3,7.2
1680,3.6,3,5.4
1681,3.0,3,3.6
1682,2.4,3,3.0
1683,2.4,3,2.4
1684,2.4,3,2.4
1685,2.4,3,2.4
1686,2.4,3,2.4
1687,2.4,3,2.4
1688,2.4,3,2.4
1689,2.4,3,2.4
1690,2.4,3,2.4
1691,2.4,3,2.4
1692,2.4,3,2.4
1693,2.4,3,2.4
1694,2.4,3,2.4
1695,2.4,3,2.4
1696,2.4,3,2.4
1697,2.4,3,2.4
1698,2.4,3,2.4
1699,2.4,3,2.4
1700,2.4,3,2.4
1701,2.4,3,2.4
1702,2.4,3,2.4
1703,2.4,3,2.4
1704,2.4,3,2.4
1705,2.4,3,2.4
1706,2.4,3,2.4
1707,2.4,3,2.4
1708,2.4,3,2.4
1709,2.4,3,2.4
1710,2.4,3,2.4
1711,2.4,3,2.4
1712,2.4,3,2.4
1713,2.4,3,2.4
1714,2.4,3,2.4
1715,2.4,3,2.4
1716,2.4,3,2.4
1717,2.4,3,2.4
1718,2.4,3,2.4
1719,2.4,3,2.4
1720,2.4,3,2.4
1721,2.4,3,2.4
1722,2.4,3,2.4
1723,2.4,3,2.4
1724,2.4,3,2.4
1725,2.4,-40,2.4
1726,1.2,-40,2.4
1727,0.0,-40,1.2
1728,-1.2,-40,0.0
1729,-2.4,-40,-1.2
1730,-4.8,-40,-2.4
1731,-6.0,-40,-4.8
1732,-8.4,-40,-6.0
1733,-10.2,-40,-8.4
1734,-12.6,-40,-10.2
1735,-14.4,-40,-12.6
1736,-16.8,-40,-14.4
1737,-18.6,-40,-16.8
1738,-21.0,-40,-18.6
1739,-23.4,-40,-21.0
1740,-25.2,-40,-23.4
1741,-27.6,-40,-25.2
1742,-30.0,-40,-27.6
1743,-31.8,-40,-30.0
1744,-34.2,-40,-31.8
1745,-35.4,-40,-34.2
1746,-36.6,-40,-35.4
1747,-37.2,-40,-36.6
1748,-37.2,-40,-37.2
1749,-37.2,-40,-37.2
1750,-37.2,-40,-37.2
1751,-37.2,-40,-37.2
1752,-37.2,-40,-37.2
1753,-37.8,-40,-37.2
1754,-37.8,-40,-37.8
1755,-37.8,-40,-37.8
1756,-37.8,-40,-37.8
1757,-37.8,-40,-37.8
1758,-37.8,-40,-37.8
1759,-37.8,-40,-37.8
1760,-37.8,-40,-37.8
1761,-37.8,-40,-37.8
1762,-37.8,-40,-37.8
1763,-37.8,-40,-37.8
1764,-37.8,-40,-37.8
1765,-37.8,-40,-37.8
1766,-37.8,-40,-37.8
1767,-37.8,-40,-37.8
1768,-37.8,-40,-37.8
1769,-37.8,-40,-37.8
1770,-37.8,-40,-37.8
1771,-37.8,-40,-37.8
1772,-37.8,-40,-37.8
1773,-37.8,-40,-37.8
1774,-37.8,-40,-37.8
1775,-37.8,-40,-37.8
1776,-37.8,-40,-37.8
1777,-37.8,-40,-37.8
1778,-37.8,-40,-37.8
1779,-37.8,-40,-37.8
1780,-37.8,-40,-37.8
1781,-37.8,-40,-37.8
1782,-37.8,-40,-37.8
1783,-37.8,-40,-37.8
1784,-37.8,-40,-37.8
1785,-37.8,-40,-37.8
1786,-37.8,-40,-37.8
1787,-37.8,-40,-37.8
1788,-37.8,-40,-37.8
1789,-37.8,-40,-37.8
1790,-37.8,-3,-37.8
1791,-36.6,-3,-37.8
1792,-35.4,-3,-36.6
1793,-33.6,-3,-35.4
1794,-31.2,-3,-33.6
1795,-29.4,-3,-31.2
1796,-27.6,-3,-29.4
1797,-25.2,-3,-27.6
1798,-22.8,-3,-25.2
1799,-21.0,-3,-22.8
1800,-18.0,-3,-21.0
1801,-16.2,-3,-18.0
1802,-13.8,-3,-16.2
1803,-12.0,-3,-13.8
1804,-9.0,-3,-12.0
1805,-7.2,-3,-9.0
1806,-5.4,-3,-7.2
1807,-4.8,-3,-5.4
1808,-4.2,-3,-4.8
1809,-4.2,-3,-4.2
1810,-3.6,-3,-4.2
1811,-3.6,-3,-3.6
1812,-3.6,-3,-3.6
1813,-3.6,-3,-3.6
1814,-3.0,-3,-3.6
1815,-3.0,-3,-3.0
1816,-3.0,-3,-3.0
1817,-3.0,-3,-3.0
1818,-3.0,-3,-3.0
1819,-3.0,-3,-3.0
1820,-3.0,-3,-3.0
1821,-3.0,-3,-3.0
1822,-3.0,-3,-3.0
1823,-3.0,-3,-3.0
1824,-3.0,-3,-3.0
1825,-3.0,-3,-3.0
1826,-3.0,-3,-3.0
1827,-2.4,0,-3.0
1828,-2.4,0,-2.4
1829,-1.8,0,-2.4
1830,-1.8,0,-1.8
1831,-1.8,0,-1.8
1832,-1.2,0,-1.8
1833,-1.2,0,-1.2
1834,-1.2,0,-1.2
1835,-0.6,0,-1.2
1836,-0.6,0,-0.6
1837,-0.6,0,-0.6
1838,0.0,0,-0.6
1839,0.0,0,0.0
1840,0.0,0,0.0
1841,0.0,0,0.0
1842,0.0,0,0.0
1843,0.0,0,0.0
1844,0.0,0,0.0
1845,0.0,0,0.0
1846,0.0,0,0.0
1847,0.0,0,0.0
1848,0.0,0,0.0
1849,0.0,0,0.0
1850,0.0,0,0.0
1851,0.0,0,0.0
1852,0.0,0,0.0
